length	num_GC	number_of_fragments
40	0	1288952
40	1	1508184
40	2	2492618
40	3	4453966
40	4	8868280
40	5	17855812
40	6	34379866
40	7	61166780
40	8	99988130
40	9	150011462
40	10	207753020
40	11	266518132
40	12	319973406
40	13	361409090
40	14	385315714
40	15	389366920
40	16	375309776
40	17	348067212
40	18	314576102
40	19	282048208
40	20	256012282
40	21	236265014
40	22	218458164
40	23	192236468
40	24	152931408
40	25	107724264
40	26	68941652
40	27	41964226
40	28	25186908
40	29	15012582
40	30	8913334
40	31	5411372
40	32	3473862
40	33	2300044
40	34	1447004
40	35	816618
40	36	418118
40	37	190118
40	38	74676
40	39	25704
40	40	7162
