length	num_GC	number_of_fragments
162	0	92147
162	1	75226
162	2	85817
162	3	93916
162	4	94725
162	5	108530
162	6	112041
162	7	120447
162	8	121612
162	9	126858
162	10	130693
162	11	127149
162	12	133788
162	13	138531
162	14	145338
162	15	156659
162	16	165109
162	17	175037
162	18	190676
162	19	210961
162	20	236580
162	21	265042
162	22	300224
162	23	356955
162	24	434495
162	25	540575
162	26	697235
162	27	909848
162	28	1210569
162	29	1639261
162	30	2232962
162	31	3054000
162	32	4153885
162	33	5591693
162	34	7457349
162	35	9797160
162	36	12694428
162	37	16217475
162	38	20329291
162	39	25089147
162	40	30472039
162	41	36370599
162	42	42817066
162	43	49575872
162	44	56692822
162	45	63877403
162	46	71077461
162	47	78080978
162	48	84899744
162	49	91429897
162	50	97474826
162	51	103137422
162	52	108312139
162	53	112978970
162	54	117034742
162	55	120420562
162	56	123219074
162	57	125336308
162	58	126764521
162	59	127376075
162	60	127219432
162	61	126251627
162	62	124547496
162	63	122360768
162	64	119805203
162	65	116824035
162	66	113740549
162	67	110641326
162	68	107596085
162	69	104667241
162	70	101800965
162	71	99001815
162	72	96329260
162	73	93827244
162	74	91484639
162	75	89267064
162	76	87267241
162	77	85512738
162	78	83992746
162	79	82785791
162	80	81717007
162	81	80698195
162	82	79419807
162	83	77619023
162	84	74738099
162	85	70637383
162	86	65302581
162	87	59193459
162	88	52684735
162	89	46359465
162	90	40582821
162	91	35456373
162	92	31133282
162	93	27489331
162	94	24407895
162	95	21801581
162	96	19550127
162	97	17585536
162	98	15883401
162	99	14358074
162	100	12998531
162	101	11780690
162	102	10659053
162	103	9615638
162	104	8657510
162	105	7743545
162	106	6905959
162	107	6124670
162	108	5389704
162	109	4735725
162	110	4160326
162	111	3640193
162	112	3187704
162	113	2815335
162	114	2488313
162	115	2197771
162	116	1956829
162	117	1743235
162	118	1553312
162	119	1393910
162	120	1253977
162	121	1138747
162	122	1046672
162	123	959086
162	124	886375
162	125	824718
162	126	767910
162	127	708939
162	128	655618
162	129	602241
162	130	533713
162	131	464021
162	132	396393
162	133	332704
162	134	278137
162	135	230997
162	136	186345
162	137	147091
162	138	113734
162	139	88603
162	140	67149
162	141	50196
162	142	37815
162	143	27915
162	144	19703
162	145	14781
162	146	10125
162	147	6982
162	148	5333
162	149	3597
162	150	2165
162	151	1621
162	152	991
162	153	724
162	154	394
162	155	185
162	156	281
162	157	143
162	158	26
162	159	15
162	160	29
162	161	21
162	162	11
