length	num_GC	number_of_fragments
481	0	2735
481	1	3942
481	2	5991
481	3	7573
481	4	7339
481	5	7954
481	6	9546
481	7	9587
481	8	10022
481	9	11983
481	10	14763
481	11	14131
481	12	13881
481	13	17408
481	14	17388
481	15	17889
481	16	18248
481	17	18876
481	18	21564
481	19	20590
481	20	20644
481	21	20080
481	22	21185
481	23	20634
481	24	21009
481	25	21624
481	26	21341
481	27	20514
481	28	21498
481	29	21179
481	30	21514
481	31	21360
481	32	20259
481	33	21233
481	34	22387
481	35	22138
481	36	22909
481	37	23335
481	38	22367
481	39	22690
481	40	23095
481	41	23222
481	42	25919
481	43	26242
481	44	24676
481	45	24781
481	46	24769
481	47	26172
481	48	26243
481	49	25939
481	50	28169
481	51	28209
481	52	27666
481	53	27475
481	54	28711
481	55	28520
481	56	28236
481	57	29637
481	58	29123
481	59	30548
481	60	31301
481	61	32714
481	62	33227
481	63	33296
481	64	33713
481	65	34153
481	66	36091
481	67	37426
481	68	38227
481	69	38736
481	70	38929
481	71	39614
481	72	40206
481	73	41992
481	74	43596
481	75	45441
481	76	46595
481	77	48574
481	78	51458
481	79	52268
481	80	53652
481	81	55806
481	82	59364
481	83	61949
481	84	63633
481	85	66322
481	86	68823
481	87	72579
481	88	77400
481	89	80385
481	90	85868
481	91	92364
481	92	99691
481	93	107594
481	94	117725
481	95	128836
481	96	140663
481	97	159777
481	98	181333
481	99	205446
481	100	232109
481	101	265954
481	102	306227
481	103	353918
481	104	413114
481	105	477888
481	106	557081
481	107	649663
481	108	751424
481	109	870218
481	110	1005513
481	111	1165740
481	112	1352720
481	113	1563237
481	114	1793970
481	115	2054659
481	116	2343478
481	117	2671604
481	118	3033830
481	119	3428958
481	120	3864134
481	121	4337900
481	122	4852634
481	123	5419612
481	124	6031506
481	125	6689210
481	126	7382288
481	127	8125977
481	128	8918927
481	129	9731425
481	130	10612740
481	131	11509443
481	132	12450211
481	133	13448045
481	134	14429001
481	135	15459350
481	136	16512988
481	137	17612132
481	138	18729770
481	139	19850120
481	140	20988853
481	141	22122069
481	142	23270393
481	143	24413371
481	144	25545408
481	145	26700081
481	146	27853844
481	147	28982113
481	148	30083797
481	149	31183099
481	150	32278085
481	151	33333299
481	152	34374056
481	153	35424280
481	154	36466851
481	155	37470518
481	156	38461055
481	157	39396277
481	158	40300983
481	159	41191619
481	160	42041604
481	161	42879600
481	162	43672120
481	163	44419830
481	164	45190913
481	165	45895390
481	166	46555525
481	167	47190249
481	168	47790723
481	169	48339040
481	170	48831449
481	171	49281799
481	172	49724588
481	173	50144783
481	174	50464132
481	175	50814585
481	176	51067197
481	177	51302449
481	178	51481513
481	179	51582923
481	180	51687613
481	181	51761470
481	182	51798305
481	183	51805534
481	184	51771406
481	185	51698465
481	186	51602697
481	187	51481619
481	188	51291124
481	189	51062773
481	190	50778334
481	191	50466951
481	192	50084936
481	193	49653823
481	194	49252612
481	195	48882547
481	196	48510246
481	197	48227352
481	198	48030261
481	199	47795990
481	200	47587193
481	201	47396916
481	202	47222180
481	203	47011647
481	204	46785034
481	205	46487124
481	206	46160505
481	207	45814308
481	208	45410499
481	209	45001743
481	210	44571101
481	211	44084954
481	212	43598174
481	213	43068870
481	214	42487265
481	215	41928025
481	216	41343794
481	217	40725267
481	218	40077066
481	219	39385949
481	220	38679369
481	221	37970601
481	222	37205974
481	223	36448247
481	224	35697759
481	225	34929543
481	226	34160029
481	227	33376174
481	228	32581966
481	229	31807732
481	230	31038814
481	231	30314156
481	232	29541180
481	233	28762280
481	234	28020681
481	235	27294180
481	236	26550759
481	237	25859525
481	238	25141903
481	239	24424098
481	240	23716777
481	241	23013697
481	242	22283282
481	243	21580630
481	244	20859799
481	245	20181021
481	246	19490422
481	247	18828908
481	248	18159495
481	249	17511550
481	250	16850503
481	251	16222123
481	252	15604101
481	253	14995970
481	254	14420947
481	255	13842737
481	256	13301563
481	257	12798870
481	258	12322971
481	259	11862972
481	260	11409152
481	261	10966667
481	262	10565426
481	263	10175360
481	264	9799783
481	265	9442080
481	266	9102557
481	267	8759506
481	268	8448738
481	269	8152368
481	270	7849747
481	271	7564864
481	272	7295110
481	273	7035008
481	274	6792792
481	275	6554855
