length	num_GC	number_of_fragments
102	0	201092
102	1	161410
102	2	181312
102	3	209709
102	4	237169
102	5	245736
102	6	267270
102	7	288201
102	8	326214
102	9	369109
102	10	437151
102	11	536138
102	12	692072
102	13	917920
102	14	1287859
102	15	1876483
102	16	2805030
102	17	4219319
102	18	6337869
102	19	9395218
102	20	13685064
102	21	19427153
102	22	26824494
102	23	35984464
102	24	46944710
102	25	59523873
102	26	73380909
102	27	88000425
102	28	103037418
102	29	117866207
102	30	132066442
102	31	145195883
102	32	156916091
102	33	166962734
102	34	175017773
102	35	180996859
102	36	184702912
102	37	186359762
102	38	185775215
102	39	183119844
102	40	178780275
102	41	173133788
102	42	166625145
102	43	159803488
102	44	153101005
102	45	146941152
102	46	141698930
102	47	137303474
102	48	133571999
102	49	129516278
102	50	124292399
102	51	117428401
102	52	109143264
102	53	100289723
102	54	91756166
102	55	84255944
102	56	77790739
102	57	71776848
102	58	65489951
102	59	58510552
102	60	50804077
102	61	42951881
102	62	35679352
102	63	29357046
102	64	24140935
102	65	19842823
102	66	16254148
102	67	13280166
102	68	10844439
102	69	8805658
102	70	7137999
102	71	5770744
102	72	4661473
102	73	3782432
102	74	3093847
102	75	2553210
102	76	2142562
102	77	1842000
102	78	1606710
102	79	1413597
102	80	1237600
102	81	1063434
102	82	906334
102	83	769180
102	84	641408
102	85	512774
102	86	388220
102	87	279445
102	88	190206
102	89	128484
102	90	90101
102	91	58794
102	92	38538
102	93	24770
102	94	14272
102	95	8805
102	96	4719
102	97	2543
102	98	1418
102	99	720
102	100	334
102	101	174
102	102	164
