length	num_GC	number_of_fragments
351	0	11613
351	1	12899
351	2	15584
351	3	19394
351	4	17370
351	5	22524
351	6	24087
351	7	25501
351	8	27029
351	9	27527
351	10	30443
351	11	34905
351	12	33556
351	13	35791
351	14	34420
351	15	33769
351	16	34861
351	17	36265
351	18	37946
351	19	38368
351	20	36396
351	21	37135
351	22	36464
351	23	36683
351	24	37643
351	25	38296
351	26	38157
351	27	39839
351	28	38895
351	29	40178
351	30	41182
351	31	40180
351	32	40901
351	33	42369
351	34	42661
351	35	43887
351	36	44531
351	37	45821
351	38	47909
351	39	48161
351	40	48731
351	41	50394
351	42	50950
351	43	50759
351	44	54476
351	45	56032
351	46	58907
351	47	61454
351	48	61477
351	49	64148
351	50	65358
351	51	67409
351	52	70615
351	53	75100
351	54	79185
351	55	82800
351	56	88509
351	57	95423
351	58	99491
351	59	106050
351	60	114185
351	61	124790
351	62	135433
351	63	148390
351	64	164450
351	65	182829
351	66	209038
351	67	240192
351	68	277890
351	69	328228
351	70	389194
351	71	459999
351	72	552959
351	73	662656
351	74	797074
351	75	964968
351	76	1163641
351	77	1399407
351	78	1679898
351	79	2022580
351	80	2410907
351	81	2858467
351	82	3389596
351	83	3989652
351	84	4683844
351	85	5474967
351	86	6330876
351	87	7297833
351	88	8349547
351	89	9507098
351	90	10761811
351	91	12113168
351	92	13542202
351	93	15076925
351	94	16729144
351	95	18425572
351	96	20188535
351	97	21994861
351	98	23845609
351	99	25714868
351	100	27596206
351	101	29512551
351	102	31435206
351	103	33387830
351	104	35356458
351	105	37310118
351	106	39198035
351	107	41054778
351	108	42912692
351	109	44740960
351	110	46468758
351	111	48218967
351	112	49888389
351	113	51493714
351	114	53079463
351	115	54602834
351	116	56057367
351	117	57412069
351	118	58721050
351	119	59943281
351	120	61111602
351	121	62160592
351	122	63086418
351	123	63949072
351	124	64672533
351	125	65303069
351	126	65865556
351	127	66332703
351	128	66790225
351	129	67130217
351	130	67315994
351	131	67418984
351	132	67440971
351	133	67339493
351	134	67133792
351	135	66813970
351	136	66396347
351	137	65930090
351	138	65335688
351	139	64722471
351	140	64040052
351	141	63313213
351	142	62496980
351	143	61689879
351	144	60887407
351	145	60118815
351	146	59376666
351	147	58684502
351	148	58031738
351	149	57435278
351	150	56856128
351	151	56251333
351	152	55667779
351	153	55028707
351	154	54390677
351	155	53735727
351	156	53081281
351	157	52367475
351	158	51654842
351	159	50926229
351	160	50174724
351	161	49438757
351	162	48707143
351	163	47929680
351	164	47124709
351	165	46258198
351	166	45431620
351	167	44633294
351	168	43716256
351	169	42795306
351	170	41815814
351	171	40853148
351	172	39801995
351	173	38672200
351	174	37460932
351	175	36207887
351	176	34981328
351	177	33688425
351	178	32382863
351	179	31056306
351	180	29723855
351	181	28381850
351	182	27058913
351	183	25738630
351	184	24450218
351	185	23179244
351	186	21969454
351	187	20801982
351	188	19679199
351	189	18573123
351	190	17532478
351	191	16534123
351	192	15625942
351	193	14777988
351	194	13961956
351	195	13213867
351	196	12495085
351	197	11819572
351	198	11196717
351	199	10594995
351	200	10043335
351	201	9551221
351	202	9095890
351	203	8664879
351	204	8273172
351	205	7906590
351	206	7547744
351	207	7203504
351	208	6910376
351	209	6640770
351	210	6364545
351	211	6099637
351	212	5858485
351	213	5622981
351	214	5391053
351	215	5166302
351	216	4944924
351	217	4740963
351	218	4536991
351	219	4341266
351	220	4145690
351	221	3961112
351	222	3773859
351	223	3588965
351	224	3402470
351	225	3235280
351	226	3062335
351	227	2888620
351	228	2722934
351	229	2567552
351	230	2419954
351	231	2274908
351	232	2131492
351	233	1998615
351	234	1882120
351	235	1759928
351	236	1652404
351	237	1551010
351	238	1458505
351	239	1369392
351	240	1283374
351	241	1210292
351	242	1140493
351	243	1079481
351	244	1024964
351	245	972094
351	246	923689
351	247	874616
351	248	838576
351	249	798158
351	250	763521
351	251	733667
351	252	705253
351	253	670983
351	254	638570
351	255	612287
351	256	584719
351	257	559432
351	258	538313
351	259	516257
351	260	490414
351	261	468682
351	262	449798
351	263	432737
351	264	413337
351	265	393903
351	266	380749
351	267	361641
351	268	342874
351	269	328591
351	270	315997
351	271	298804
351	272	283948
351	273	270769
351	274	259074
351	275	249468
351	276	240837
351	277	232096
351	278	220666
351	279	210117
351	280	195512
351	281	188572
351	282	175797
351	283	158804
351	284	144104
351	285	130935
351	286	116223
351	287	101952
351	288	88564
351	289	78830
351	290	68702
351	291	59986
351	292	52926
351	293	44981
351	294	38870
351	295	35416
351	296	31361
351	297	26265
351	298	23008
351	299	19572
351	300	15608
351	301	14189
351	302	11365
351	303	10039
351	304	8085
351	305	6684
351	306	5689
351	307	4257
351	308	3325
351	309	2838
351	310	2484
351	311	1961
351	312	1468
351	313	1243
351	314	1092
351	315	960
351	316	704
351	317	498
351	318	440
351	319	357
351	320	287
351	321	250
351	322	188
351	323	103
351	324	104
351	325	262
351	326	196
351	327	143
351	328	291
351	329	144
351	330	96
351	331	14
351	332	16
351	333	34
351	334	17
351	335	6
351	336	26
351	337	21
351	338	4
351	339	0
351	340	0
351	341	0
351	342	0
351	343	0
351	344	0
351	345	0
351	346	0
351	347	0
351	348	0
351	349	0
351	350	0
351	351	0
