length	num_GC	number_of_fragments
129	0	138779
129	1	110698
129	2	124540
129	3	132756
129	4	151541
129	5	162401
129	6	170009
129	7	177566
129	8	183892
129	9	191080
129	10	202587
129	11	214961
129	12	242518
129	13	264364
129	14	300116
129	15	351650
129	16	416566
129	17	504639
129	18	649266
129	19	856950
129	20	1178159
129	21	1642126
129	22	2325794
129	23	3326595
129	24	4746647
129	25	6719099
129	26	9359677
129	27	12813814
129	28	17192608
129	29	22596159
129	30	29078954
129	31	36617291
129	32	45132311
129	33	54427481
129	34	64319149
129	35	74621036
129	36	84962401
129	37	95198505
129	38	105033580
129	39	114313929
129	40	122881624
129	41	130691488
129	42	137532553
129	43	143319855
129	44	147814475
129	45	151063086
129	46	152991180
129	47	153646019
129	48	153072443
129	49	151302444
129	50	148518014
129	51	144853243
129	52	140634181
129	53	136020959
129	54	131426649
129	55	126813868
129	56	122372580
129	57	117973376
129	58	113991114
129	59	110498661
129	60	107558911
129	61	105420428
129	62	103928965
129	63	102667613
129	64	101227468
129	65	98766655
129	66	94544858
129	67	88674161
129	68	81561767
129	69	73796232
129	70	66150687
129	71	59067512
129	72	52647403
129	73	46757666
129	74	41359239
129	75	36378470
129	76	31824821
129	77	27684000
129	78	24065832
129	79	20956959
129	80	18312479
129	81	16006763
129	82	13969140
129	83	12123147
129	84	10464989
129	85	8956613
129	86	7646579
129	87	6486156
129	88	5489984
129	89	4626424
129	90	3913219
129	91	3321993
129	92	2822351
129	93	2415749
129	94	2084756
129	95	1812158
129	96	1584852
129	97	1406090
129	98	1263803
129	99	1151107
129	100	1058568
129	101	962501
129	102	862990
129	103	756377
129	104	649635
129	105	552427
129	106	467297
129	107	384516
129	108	304801
129	109	236702
129	110	176977
129	111	129071
129	112	94968
129	113	67317
129	114	47778
129	115	33253
129	116	22500
129	117	14980
129	118	10387
129	119	6315
129	120	4208
129	121	2646
129	122	1468
129	123	788
129	124	470
129	125	343
129	126	127
129	127	64
129	128	55
129	129	36
