length	num_GC	number_of_fragments
150	0	106615
150	1	86168
150	2	98110
150	3	104490
150	4	110342
150	5	124906
150	6	130063
150	7	136516
150	8	139909
150	9	145290
150	10	145740
150	11	149826
150	12	159874
150	13	166447
150	14	179629
150	15	194894
150	16	208913
150	17	232640
150	18	264508
150	19	298026
150	20	345246
150	21	417544
150	22	519986
150	23	667581
150	24	877828
150	25	1175394
150	26	1603708
150	27	2215641
150	28	3071997
150	29	4255296
150	30	5840859
150	31	7873181
150	32	10512878
150	33	13798453
150	34	17798696
150	35	22575198
150	36	28073621
150	37	34315280
150	38	41162599
150	39	48593372
150	40	56432268
150	41	64555874
150	42	72669694
150	43	80776844
150	44	88570641
150	45	96080051
150	46	103059498
150	47	109608609
150	48	115588768
150	49	120822616
150	50	125321968
150	51	129145722
150	52	132125340
150	53	134240194
150	54	135455723
150	55	135806027
150	56	135155062
150	57	133543303
150	58	131265499
150	59	128426589
150	60	125155031
150	61	121654996
150	62	118104331
150	63	114531132
150	64	110992957
150	65	107710793
150	66	104447572
150	67	101346989
150	68	98510213
150	69	95977007
150	70	93801759
150	71	92035191
150	72	90700501
150	73	89641553
150	74	88764926
150	75	87691740
150	76	85903772
150	77	83124585
150	78	78983595
150	79	73557694
150	80	67160175
150	81	60348761
150	82	53523356
150	83	47075500
150	84	41291570
150	85	36181190
150	86	31797929
150	87	28017771
150	88	24792114
150	89	22043109
150	90	19665156
150	91	17608754
150	92	15790973
150	93	14156236
150	94	12701305
150	95	11339281
150	96	10078518
150	97	8932028
150	98	7879795
150	99	6913025
150	100	6030242
150	101	5250875
150	102	4559511
150	103	3943667
150	104	3432046
150	105	2993751
150	106	2610697
150	107	2286350
150	108	2014719
150	109	1766174
150	110	1567189
150	111	1396622
150	112	1260012
150	113	1146216
150	114	1042185
150	115	961775
150	116	890226
150	117	822624
150	118	754601
150	119	688467
150	120	614353
150	121	537919
150	122	457768
150	123	385790
150	124	322670
150	125	266411
150	126	211954
150	127	165780
150	128	127600
150	129	95175
150	130	72029
150	131	51826
150	132	39207
150	133	27753
150	134	20443
150	135	13558
150	136	9736
150	137	7018
150	138	4250
150	139	2773
150	140	2046
150	141	1261
150	142	756
150	143	286
150	144	383
150	145	222
150	146	117
150	147	15
150	148	38
150	149	34
150	150	13
