length	num_GC	number_of_fragments
496	0	2351
496	1	3487
496	2	5338
496	3	6743
496	4	6251
496	5	7136
496	6	8853
496	7	9049
496	8	9182
496	9	10581
496	10	13206
496	11	13276
496	12	12657
496	13	15288
496	14	15881
496	15	16411
496	16	16535
496	17	17278
496	18	19845
496	19	20189
496	20	19392
496	21	19407
496	22	19258
496	23	19886
496	24	20026
496	25	19764
496	26	20337
496	27	20691
496	28	19440
496	29	19819
496	30	19812
496	31	20135
496	32	19904
496	33	19546
496	34	20762
496	35	20906
496	36	21216
496	37	22373
496	38	21246
496	39	20410
496	40	21204
496	41	21380
496	42	22364
496	43	23995
496	44	24477
496	45	24513
496	46	22966
496	47	23384
496	48	24222
496	49	24454
496	50	24791
496	51	25957
496	52	26798
496	53	26650
496	54	25864
496	55	26324
496	56	27216
496	57	27968
496	58	28031
496	59	27629
496	60	28440
496	61	28946
496	62	29238
496	63	30452
496	64	31748
496	65	31531
496	66	32602
496	67	33126
496	68	34395
496	69	35825
496	70	35788
496	71	36156
496	72	36263
496	73	37901
496	74	38587
496	75	39519
496	76	40900
496	77	41989
496	78	43201
496	79	44875
496	80	46862
496	81	48378
496	82	50054
496	83	51362
496	84	54042
496	85	57677
496	86	58982
496	87	61087
496	88	63573
496	89	65560
496	90	68227
496	91	72146
496	92	77029
496	93	81288
496	94	86915
496	95	93558
496	96	101777
496	97	109095
496	98	118502
496	99	127590
496	100	144887
496	101	164619
496	102	181792
496	103	207288
496	104	236076
496	105	270290
496	106	310902
496	107	361677
496	108	414149
496	109	479347
496	110	558373
496	111	647741
496	112	744557
496	113	859927
496	114	990877
496	115	1151601
496	116	1327921
496	117	1521381
496	118	1750338
496	119	1999031
496	120	2275512
496	121	2585264
496	122	2916147
496	123	3275203
496	124	3691247
496	125	4141606
496	126	4629784
496	127	5152573
496	128	5730305
496	129	6340898
496	130	6972442
496	131	7659703
496	132	8404370
496	133	9179805
496	134	9993792
496	135	10824812
496	136	11715186
496	137	12625573
496	138	13559572
496	139	14527470
496	140	15518541
496	141	16549145
496	142	17578965
496	143	18636745
496	144	19707654
496	145	20793038
496	146	21890768
496	147	23002195
496	148	24062607
496	149	25143026
496	150	26251047
496	151	27316670
496	152	28409627
496	153	29426290
496	154	30478843
496	155	31492877
496	156	32504944
496	157	33517683
496	158	34521397
496	159	35467403
496	160	36457216
496	161	37406139
496	162	38315773
496	163	39152505
496	164	39954518
496	165	40752916
496	166	41565268
496	167	42333398
496	168	43058525
496	169	43775989
496	170	44468000
496	171	45101863
496	172	45727935
496	173	46304884
496	174	46855157
496	175	47327550
496	176	47832049
496	177	48275861
496	178	48668711
496	179	49028899
496	180	49342156
496	181	49617902
496	182	49849531
496	183	50085374
496	184	50237682
496	185	50337643
496	186	50367591
496	187	50456017
496	188	50536126
496	189	50598564
496	190	50591075
496	191	50529918
496	192	50471008
496	193	50367377
496	194	50199548
496	195	49985274
496	196	49730766
496	197	49423261
496	198	49050991
496	199	48656885
496	200	48263825
496	201	47912340
496	202	47600121
496	203	47328825
496	204	47100455
496	205	46925806
496	206	46749536
496	207	46563253
496	208	46341265
496	209	46118607
496	210	45886403
496	211	45620728
496	212	45313252
496	213	44975210
496	214	44600007
496	215	44199216
496	216	43766855
496	217	43286430
496	218	42758314
496	219	42258051
496	220	41745168
496	221	41141847
496	222	40571481
496	223	39980481
496	224	39363943
496	225	38728791
496	226	38038573
496	227	37342560
496	228	36631214
496	229	35934529
496	230	35214129
496	231	34483683
496	232	33752376
496	233	33008225
496	234	32292514
496	235	31564951
496	236	30816490
496	237	30097746
496	238	29357538
496	239	28674533
496	240	27948644
496	241	27220216
496	242	26524002
496	243	25862337
496	244	25197062
496	245	24511194
496	246	23839362
496	247	23140034
496	248	22468033
496	249	21781568
496	250	21093497
496	251	20450841
496	252	19795778
496	253	19144539
496	254	18470031
496	255	17873047
496	256	17263375
496	257	16647704
496	258	16035122
496	259	15454786
496	260	14875759
496	261	14306324
496	262	13780795
496	263	13264460
496	264	12769044
496	265	12287666
496	266	11833873
496	267	11413122
496	268	11007357
496	269	10611153
496	270	10242271
496	271	9857972
496	272	9511883
496	273	9179379
496	274	8854732
496	275	8537820
496	276	8238738
496	277	7956756
496	278	7689452
496	279	7416757
496	280	7166340
496	281	6904138
496	282	6659351
496	283	6439325
496	284	6234747
496	285	6027814
496	286	5832310
496	287	5642390
496	288	5479342
496	289	5301993
496	290	5140455
496	291	4978767
496	292	4832213
496	293	4694875
496	294	4555707
496	295	4426100
496	296	4290074
496	297	4153824
496	298	4040013
496	299	3919203
496	300	3789870
496	301	3662907
496	302	3550721
496	303	3452241
496	304	3342615
496	305	3237721
496	306	3146249
496	307	3057277
496	308	2961193
496	309	2867874
496	310	2768188
496	311	2680460
496	312	2592808
496	313	2508470
496	314	2413152
496	315	2335231
496	316	2252427
496	317	2180245
496	318	2095791
496	319	2013485
496	320	1936262
496	321	1855480
496	322	1783040
496	323	1702986
496	324	1629709
496	325	1565822
496	326	1497761
496	327	1433973
496	328	1368406
496	329	1304033
496	330	1248310
496	331	1189429
496	332	1136369
496	333	1085452
496	334	1036222
496	335	985111
496	336	941926
496	337	898373
496	338	854072
496	339	810915
496	340	779943
496	341	747670
496	342	720855
496	343	695674
496	344	670813
496	345	648333
496	346	625747
496	347	606231
496	348	584154
496	349	561595
496	350	537010
496	351	518253
496	352	503582
496	353	486743
496	354	474403
496	355	457613
496	356	442875
496	357	430854
496	358	418124
496	359	406885
496	360	395361
496	361	378558
496	362	363512
