length	num_GC	number_of_fragments
325	0	15828
325	1	15835
325	2	19054
325	3	23562
325	4	21827
325	5	28383
325	6	27839
325	7	30874
325	8	31135
325	9	33950
325	10	37819
325	11	39093
325	12	39611
325	13	39193
325	14	38502
325	15	39080
325	16	42602
325	17	43736
325	18	42401
325	19	43101
325	20	40192
325	21	41777
325	22	43566
325	23	43785
325	24	43281
325	25	44113
325	26	44445
325	27	46403
325	28	45792
325	29	47425
325	30	47188
325	31	46735
325	32	48710
325	33	49533
325	34	51010
325	35	53171
325	36	56405
325	37	56411
325	38	56826
325	39	57325
325	40	60065
325	41	62927
325	42	65768
325	43	67566
325	44	70648
325	45	71035
325	46	74477
325	47	76997
325	48	82310
325	49	87143
325	50	91879
325	51	98190
325	52	106014
325	53	112916
325	54	122471
325	55	132793
325	56	144247
325	57	156897
325	58	175561
325	59	197885
325	60	226286
325	61	260016
325	62	301968
325	63	359422
325	64	427837
325	65	517051
325	66	629864
325	67	757072
325	68	923606
325	69	1127505
325	70	1367069
325	71	1663455
325	72	2019097
325	73	2438313
325	74	2939499
325	75	3522597
325	76	4194530
325	77	4967221
325	78	5846472
325	79	6834641
325	80	7939175
325	81	9175527
325	82	10499226
325	83	11956036
325	84	13524176
325	85	15208255
325	86	17014596
325	87	18900377
325	88	20879675
325	89	22927583
325	90	25025126
325	91	27127022
325	92	29318084
325	93	31496406
325	94	33687261
325	95	35929941
325	96	38123720
325	97	40331529
325	98	42481005
325	99	44582827
325	100	46680010
325	101	48737404
325	102	50683561
325	103	52601840
325	104	54483256
325	105	56304737
325	106	58045480
325	107	59710032
325	108	61277879
325	109	62750769
325	110	64137381
325	111	65380679
325	112	66581500
325	113	67616108
325	114	68520778
325	115	69307723
325	116	69977330
325	117	70543031
325	118	71039846
325	119	71450682
325	120	71836055
325	121	72012422
325	122	72066199
325	123	71875477
325	124	71589112
325	125	71216677
325	126	70613983
325	127	69989042
325	128	69302310
325	129	68566354
325	130	67772154
325	131	66960342
325	132	66114129
325	133	65233992
325	134	64349063
325	135	63504422
325	136	62678872
325	137	61887011
325	138	61086096
325	139	60334731
325	140	59636165
325	141	58954312
325	142	58257098
325	143	57504943
325	144	56724679
325	145	55853689
325	146	55004512
325	147	54093879
325	148	53151391
325	149	52222329
325	150	51248070
325	151	50270381
325	152	49303841
325	153	48332003
325	154	47350745
325	155	46422153
325	156	45514755
325	157	44584996
325	158	43664866
325	159	42695465
325	160	41723836
325	161	40687508
325	162	39566692
325	163	38413212
325	164	37214663
325	165	35873150
325	166	34464507
325	167	32997289
325	168	31475419
325	169	29936996
325	170	28427816
325	171	26889121
325	172	25357663
325	173	23844111
325	174	22424977
325	175	21052984
325	176	19743222
325	177	18554535
325	178	17402817
325	179	16334362
325	180	15338708
325	181	14400011
325	182	13555372
325	183	12738952
325	184	12009018
325	185	11310042
325	186	10693965
325	187	10120807
325	188	9588432
325	189	9101774
325	190	8638006
325	191	8219782
325	192	7828602
325	193	7472133
325	194	7127975
325	195	6823481
325	196	6525588
325	197	6241338
325	198	5967495
325	199	5698061
325	200	5435378
325	201	5197868
325	202	4956469
325	203	4727560
325	204	4497238
325	205	4280590
325	206	4060087
325	207	3837290
325	208	3624034
325	209	3428408
325	210	3233971
325	211	3034670
325	212	2837408
325	213	2661959
325	214	2496153
325	215	2330006
325	216	2179773
325	217	2037606
325	218	1895954
325	219	1762325
325	220	1650239
325	221	1548078
325	222	1448499
325	223	1356852
325	224	1272374
325	225	1196852
325	226	1126651
325	227	1065370
325	228	1003939
325	229	954821
325	230	905430
325	231	866577
325	232	825173
325	233	789294
325	234	751475
325	235	713853
325	236	677962
325	237	651782
325	238	619548
325	239	589225
325	240	564496
325	241	539725
325	242	508440
325	243	486573
325	244	463875
325	245	443442
325	246	421565
325	247	401537
325	248	380582
325	249	364999
325	250	348042
325	251	331969
325	252	313584
325	253	298462
325	254	285140
325	255	273479
325	256	265605
325	257	255282
325	258	243268
325	259	229186
325	260	212561
325	261	197267
325	262	182094
325	263	166015
325	264	148844
325	265	129557
325	266	112159
325	267	98795
325	268	88112
325	269	75213
325	270	64456
325	271	55470
325	272	48780
325	273	43148
325	274	37271
325	275	31902
325	276	27398
325	277	23244
325	278	18707
325	279	16719
325	280	13019
325	281	11020
325	282	9287
325	283	7434
325	284	6010
325	285	5258
325	286	4018
325	287	2854
325	288	2172
325	289	2042
325	290	1633
325	291	1630
325	292	1118
325	293	706
325	294	557
325	295	619
325	296	453
325	297	307
325	298	364
325	299	408
325	300	151
325	301	115
325	302	232
325	303	242
325	304	285
325	305	149
325	306	62
325	307	41
325	308	44
325	309	43
325	310	4
325	311	15
325	312	10
325	313	11
325	314	13
325	315	2
325	316	0
325	317	0
325	318	0
325	319	0
325	320	0
325	321	0
325	322	0
325	323	0
325	324	0
325	325	0
