length	num_GC	number_of_fragments
303	0	20313
303	1	19018
303	2	22762
303	3	27634
303	4	26537
303	5	33474
303	6	32310
303	7	34919
303	8	37454
303	9	41353
303	10	42300
303	11	43607
303	12	44494
303	13	44492
303	14	44343
303	15	47371
303	16	50169
303	17	47742
303	18	45649
303	19	47043
303	20	46612
303	21	48680
303	22	48211
303	23	49873
303	24	49445
303	25	51327
303	26	52655
303	27	52946
303	28	51416
303	29	54034
303	30	53326
303	31	56199
303	32	58294
303	33	60222
303	34	62664
303	35	66978
303	36	66702
303	37	65788
303	38	69147
303	39	73201
303	40	77690
303	41	78176
303	42	82145
303	43	85222
303	44	90521
303	45	96069
303	46	103068
303	47	110537
303	48	118342
303	49	128644
303	50	140806
303	51	150720
303	52	166441
303	53	188491
303	54	212566
303	55	241279
303	56	282358
303	57	330535
303	58	393518
303	59	472859
303	60	577742
303	61	706771
303	62	863543
303	63	1066485
303	64	1315264
303	65	1607597
303	66	1965592
303	67	2408451
303	68	2944674
303	69	3562974
303	70	4289052
303	71	5143104
303	72	6091038
303	73	7194052
303	74	8440260
303	75	9811879
303	76	11328410
303	77	12961787
303	78	14764692
303	79	16688423
303	80	18753085
303	81	20904674
303	82	23153365
303	83	25494706
303	84	27882775
303	85	30298157
303	86	32775270
303	87	35246587
303	88	37712475
303	89	40210575
303	90	42695418
303	91	45150890
303	92	47505981
303	93	49810321
303	94	52077057
303	95	54345414
303	96	56514356
303	97	58568015
303	98	60546689
303	99	62477462
303	100	64276497
303	101	66018617
303	102	67595515
303	103	69001034
303	104	70304161
303	105	71503598
303	106	72550180
303	107	73452014
303	108	74250466
303	109	74918645
303	110	75475214
303	111	75902798
303	112	76256212
303	113	76393951
303	114	76294195
303	115	75986530
303	116	75592239
303	117	75012369
303	118	74280827
303	119	73510049
303	120	72670710
303	121	71839798
303	122	70961565
303	123	70060295
303	124	69177149
303	125	68248150
303	126	67302508
303	127	66367227
303	128	65409380
303	129	64510556
303	130	63665043
303	131	62808738
303	132	62014480
303	133	61168514
303	134	60312160
303	135	59380724
303	136	58411834
303	137	57380279
303	138	56327119
303	139	55241194
303	140	54122901
303	141	52951147
303	142	51774346
303	143	50598588
303	144	49425868
303	145	48275539
303	146	47160835
303	147	46063665
303	148	44973343
303	149	43888728
303	150	42821843
303	151	41751717
303	152	40633071
303	153	39437358
303	154	38176376
303	155	36873724
303	156	35479827
303	157	33999957
303	158	32471737
303	159	30854337
303	160	29173804
303	161	27495019
303	162	25823233
303	163	24169761
303	164	22586022
303	165	21081782
303	166	19661072
303	167	18306143
303	168	17050820
303	169	15921312
303	170	14854296
303	171	13899106
303	172	13018696
303	173	12205594
303	174	11482818
303	175	10807491
303	176	10183647
303	177	9606499
303	178	9107864
303	179	8629158
303	180	8181276
303	181	7773249
303	182	7404349
303	183	7046916
303	184	6706285
303	185	6374599
303	186	6061254
303	187	5779541
303	188	5513792
303	189	5233801
303	190	4965373
303	191	4697552
303	192	4438577
303	193	4189212
303	194	3943982
303	195	3708587
303	196	3476701
303	197	3260723
303	198	3043936
303	199	2842023
303	200	2641825
303	201	2456236
303	202	2283277
303	203	2122185
303	204	1971403
303	205	1830445
303	206	1702117
303	207	1590940
303	208	1479065
303	209	1378614
303	210	1297390
303	211	1210354
303	212	1133535
303	213	1074066
303	214	1018588
303	215	968092
303	216	921803
303	217	875025
303	218	827461
303	219	784033
303	220	743058
303	221	705314
303	222	671650
303	223	644333
303	224	609562
303	225	579019
303	226	546161
303	227	519359
303	228	491383
303	229	466182
303	230	441665
303	231	420727
303	232	402354
303	233	382894
303	234	363104
303	235	345048
303	236	328914
303	237	313222
303	238	301022
303	239	293306
303	240	275367
303	241	261180
303	242	245475
303	243	227411
303	244	209936
303	245	189371
303	246	168740
303	247	147450
303	248	130108
303	249	114189
303	250	97280
303	251	82066
303	252	70118
303	253	61085
303	254	53100
303	255	47472
303	256	40437
303	257	34215
303	258	28770
303	259	24334
303	260	19340
303	261	16946
303	262	13535
303	263	11265
303	264	9246
303	265	7109
303	266	5781
303	267	4233
303	268	3419
303	269	2823
303	270	2560
303	271	1865
303	272	1340
303	273	1006
303	274	914
303	275	684
303	276	634
303	277	602
303	278	320
303	279	236
303	280	438
303	281	220
303	282	267
303	283	321
303	284	239
303	285	76
303	286	51
303	287	54
303	288	48
303	289	21
303	290	44
303	291	14
303	292	15
303	293	10
303	294	0
303	295	0
303	296	0
303	297	0
303	298	0
303	299	0
303	300	0
303	301	0
303	302	0
303	303	0
