length	num_GC	number_of_fragments
171	0	82829
171	1	67963
171	2	77888
171	3	86302
171	4	86814
171	5	97182
171	6	101853
171	7	107969
171	8	112911
171	9	114908
171	10	119190
171	11	117337
171	12	118103
171	13	123679
171	14	127892
171	15	136180
171	16	141449
171	17	149505
171	18	157526
171	19	171979
171	20	188391
171	21	208393
171	22	228184
171	23	254704
171	24	296912
171	25	350873
171	26	422253
171	27	524509
171	28	670426
171	29	866827
171	30	1144117
171	31	1534851
171	32	2076994
171	33	2794851
171	34	3772406
171	35	5054572
171	36	6666150
171	37	8717401
171	38	11234396
171	39	14269419
171	40	17877029
171	41	22032047
171	42	26730022
171	43	31908492
171	44	37579689
171	45	43638605
171	46	50001288
171	47	56574542
171	48	63142419
171	49	69661441
171	50	76094632
171	51	82274808
171	52	88114042
171	53	93611679
171	54	98742984
171	55	103469233
171	56	107685399
171	57	111409527
171	58	114606748
171	59	117321577
171	60	119428447
171	61	120844714
171	62	121671224
171	63	121771136
171	64	121168882
171	65	119951123
171	66	118164222
171	67	115924133
171	68	113436662
171	69	110746169
171	70	107943143
171	71	105181539
171	72	102483028
171	73	99915548
171	74	97333399
171	75	94822523
171	76	92418086
171	77	90123155
171	78	87950013
171	79	85888464
171	80	84005179
171	81	82267055
171	82	80724318
171	83	79364904
171	84	78137533
171	85	76977451
171	86	75741237
171	87	74191277
171	88	72070667
171	89	69019858
171	90	64939294
171	91	59909193
171	92	54282476
171	93	48467038
171	94	42902647
171	95	37712417
171	96	33162686
171	97	29220944
171	98	25870027
171	99	23048251
171	100	20635066
171	101	18551445
171	102	16785435
171	103	15262970
171	104	13884146
171	105	12670740
171	106	11575508
171	107	10526430
171	108	9572001
171	109	8692919
171	110	7868258
171	111	7076568
171	112	6334767
171	113	5644803
171	114	4990751
171	115	4411487
171	116	3899803
171	117	3437663
171	118	3028497
171	119	2686306
171	120	2396277
171	121	2132303
171	122	1905228
171	123	1714492
171	124	1542583
171	125	1388054
171	126	1254105
171	127	1143784
171	128	1040784
171	129	961911
171	130	887591
171	131	828634
171	132	763200
171	133	712308
171	134	665829
171	135	618883
171	136	568618
171	137	516236
171	138	453222
171	139	388134
171	140	327860
171	141	273570
171	142	229191
171	143	187721
171	144	150402
171	145	120018
171	146	92982
171	147	73031
171	148	55898
171	149	41807
171	150	31749
171	151	24207
171	152	17115
171	153	12417
171	154	8499
171	155	6399
171	156	4790
171	157	3169
171	158	2222
171	159	1444
171	160	1105
171	161	664
171	162	448
171	163	229
171	164	157
171	165	233
171	166	78
171	167	6
171	168	15
171	169	33
171	170	14
171	171	5
