length	num_GC	number_of_fragments
205	0	56409
205	1	47197
205	2	55119
205	3	62746
205	4	62285
205	5	70817
205	6	73358
205	7	77049
205	8	81959
205	9	83342
205	10	86909
205	11	87955
205	12	88307
205	13	87574
205	14	89849
205	15	90862
205	16	94572
205	17	94543
205	18	98631
205	19	100844
205	20	106556
205	21	110174
205	22	117114
205	23	123458
205	24	131799
205	25	140054
205	26	148689
205	27	159330
205	28	177649
205	29	195597
205	30	221228
205	31	251315
205	32	291492
205	33	341056
205	34	414368
205	35	502520
205	36	631302
205	37	803367
205	38	1038413
205	39	1350130
205	40	1765426
205	41	2318313
205	42	3003897
205	43	3894849
205	44	5013235
205	45	6409567
205	46	8093894
205	47	10093124
205	48	12440547
205	49	15124780
205	50	18212714
205	51	21657927
205	52	25432793
205	53	29509247
205	54	33826864
205	55	38412402
205	56	43146809
205	57	48011999
205	58	52857282
205	59	57713538
205	60	62496149
205	61	67153516
205	62	71599192
205	63	75860326
205	64	79958819
205	65	83834549
205	66	87394134
205	67	90702370
205	68	93704571
205	69	96323104
205	70	98607089
205	71	100585762
205	72	102178184
205	73	103438808
205	74	104284709
205	75	104638345
205	76	104655524
205	77	104211088
205	78	103311939
205	79	102105765
205	80	100674586
205	81	99181599
205	82	97490063
205	83	95677528
205	84	93816911
205	85	91965223
205	86	90115372
205	87	88315270
205	88	86595268
205	89	84902019
205	90	83272407
205	91	81645345
205	92	80015248
205	93	78377043
205	94	76751637
205	95	75129703
205	96	73388184
205	97	71523862
205	98	69523305
205	99	67488032
205	100	65362300
205	101	63235558
205	102	61188875
205	103	59274188
205	104	57528075
205	105	55854890
205	106	54124545
205	107	52234875
205	108	50050473
205	109	47388401
205	110	44262931
205	111	40820797
205	112	37180367
205	113	33557291
205	114	30149890
205	115	26996532
205	116	24196275
205	117	21727489
205	118	19590283
205	119	17738988
205	120	16140654
205	121	14721174
205	122	13512257
205	123	12463299
205	124	11518315
205	125	10663988
205	126	9880526
205	127	9162201
205	128	8511621
205	129	7874725
205	130	7245544
205	131	6650800
205	132	6109515
205	133	5582437
205	134	5078643
205	135	4614834
205	136	4158705
205	137	3734422
205	138	3367531
205	139	3036760
205	140	2735251
205	141	2455597
205	142	2214396
205	143	2015824
205	144	1837900
205	145	1677812
205	146	1533544
205	147	1409511
205	148	1301621
205	149	1192379
205	150	1101294
205	151	1013433
205	152	937351
205	153	869988
205	154	813647
205	155	756903
205	156	703711
205	157	660265
205	158	612827
205	159	574923
205	160	541770
205	161	514290
205	162	483680
205	163	451203
205	164	414681
205	165	372986
205	166	328737
205	167	285751
205	168	243953
205	169	204006
205	170	170246
205	171	140338
205	172	119221
205	173	98722
205	174	78844
205	175	62959
205	176	50052
205	177	39157
205	178	30743
205	179	24829
205	180	19281
205	181	14659
205	182	10722
205	183	8187
205	184	5502
205	185	4088
205	186	2724
205	187	2485
205	188	1872
205	189	1483
205	190	1197
205	191	662
205	192	547
205	193	374
205	194	230
205	195	195
205	196	70
205	197	139
205	198	103
205	199	28
205	200	10
205	201	0
205	202	0
205	203	0
205	204	0
205	205	0
