length	num_GC	number_of_fragments
485	0	2625
485	1	3811
485	2	5811
485	3	7315
485	4	7052
485	5	7770
485	6	9377
485	7	9425
485	8	9779
485	9	11497
485	10	14372
485	11	13880
485	12	13548
485	13	16844
485	14	16948
485	15	17362
485	16	18104
485	17	18358
485	18	21063
485	19	20478
485	20	20347
485	21	19897
485	22	20550
485	23	20512
485	24	20551
485	25	21372
485	26	21097
485	27	20238
485	28	20906
485	29	20943
485	30	21113
485	31	21271
485	32	19965
485	33	20763
485	34	21882
485	35	21915
485	36	22379
485	37	22675
485	38	22030
485	39	22298
485	40	22784
485	41	22542
485	42	24873
485	43	25685
485	44	25082
485	45	24298
485	46	23945
485	47	25432
485	48	26005
485	49	25665
485	50	27093
485	51	27849
485	52	27553
485	53	26692
485	54	27866
485	55	28441
485	56	28263
485	57	28914
485	58	28507
485	59	29502
485	60	30093
485	61	31575
485	62	32618
485	63	32966
485	64	33159
485	65	33451
485	66	34509
485	67	36076
485	68	37738
485	69	37356
485	70	38567
485	71	38761
485	72	39281
485	73	40310
485	74	41515
485	75	43936
485	76	45059
485	77	46166
485	78	48851
485	79	50540
485	80	52225
485	81	53279
485	82	56164
485	83	58789
485	84	62213
485	85	64268
485	86	65124
485	87	68442
485	88	72402
485	89	76368
485	90	80634
485	91	85967
485	92	91572
485	93	100397
485	94	107357
485	95	117933
485	96	127664
485	97	140023
485	98	159152
485	99	180666
485	100	204577
485	101	229728
485	102	264762
485	103	305772
485	104	352277
485	105	408531
485	106	473828
485	107	552216
485	108	644486
485	109	743486
485	110	857689
485	111	991379
485	112	1149474
485	113	1334491
485	114	1541259
485	115	1764312
485	116	2018440
485	117	2305680
485	118	2624756
485	119	2977828
485	120	3365492
485	121	3784065
485	122	4250445
485	123	4759966
485	124	5309290
485	125	5907475
485	126	6547520
485	127	7223372
485	128	7952938
485	129	8715084
485	130	9527639
485	131	10385341
485	132	11260024
485	133	12190284
485	134	13154940
485	135	14122027
485	136	15132522
485	137	16182873
485	138	17237541
485	139	18338553
485	140	19454618
485	141	20555186
485	142	21680230
485	143	22817326
485	144	23954492
485	145	25064982
485	146	26194358
485	147	27333049
485	148	28452477
485	149	29556697
485	150	30633077
485	151	31711466
485	152	32760815
485	153	33800008
485	154	34832961
485	155	35841357
485	156	36872359
485	157	37855989
485	158	38811970
485	159	39686489
485	160	40558104
485	161	41421363
485	162	42260917
485	163	43033211
485	164	43809330
485	165	44549182
485	166	45288219
485	167	45944396
485	168	46580163
485	169	47179778
485	170	47775578
485	171	48282526
485	172	48716811
485	173	49181220
485	174	49610964
485	175	49987482
485	176	50299436
485	177	50578565
485	178	50822231
485	179	51044644
485	180	51205450
485	181	51276754
485	182	51362102
485	183	51424016
485	184	51470545
485	185	51466018
485	186	51410672
485	187	51340848
485	188	51262448
485	189	51088078
485	190	50927018
485	191	50645086
485	192	50359197
485	193	50041572
485	194	49659180
485	195	49209122
485	196	48826970
485	197	48463189
485	198	48146109
485	199	47896397
485	200	47700173
485	201	47473314
485	202	47283549
485	203	47105547
485	204	46915772
485	205	46688628
485	206	46424312
485	207	46135725
485	208	45807121
485	209	45426765
485	210	45030035
485	211	44620695
485	212	44172668
485	213	43682133
485	214	43171251
485	215	42617017
485	216	42069160
485	217	41476252
485	218	40885552
485	219	40291419
485	220	39621983
485	221	38931162
485	222	38216378
485	223	37497623
485	224	36762456
485	225	36005196
485	226	35271079
485	227	34505082
485	228	33739749
485	229	32977492
485	230	32208010
485	231	31432124
485	232	30673439
485	233	29958518
485	234	29200163
485	235	28427651
485	236	27706223
485	237	26992311
485	238	26272058
485	239	25585258
485	240	24882144
485	241	24166760
485	242	23467911
485	243	22780944
485	244	22060083
485	245	21342107
485	246	20672734
485	247	19975251
485	248	19301691
485	249	18658477
485	250	18003355
485	251	17359927
485	252	16704729
485	253	16092644
485	254	15483973
485	255	14888557
485	256	14307802
485	257	13764389
485	258	13223622
485	259	12723666
485	260	12243752
485	261	11798094
485	262	11362326
485	263	10927172
485	264	10519055
485	265	10141059
485	266	9769469
485	267	9422557
485	268	9069611
485	269	8746051
485	270	8432193
