length	num_GC	number_of_fragments
444	0	4080
444	1	5426
444	2	8036
444	3	10023
444	4	9853
444	5	10132
444	6	11257
444	7	12605
444	8	13562
444	9	15990
444	10	18012
444	11	17831
444	12	18308
444	13	21514
444	14	21482
444	15	22388
444	16	21957
444	17	23033
444	18	24418
444	19	24582
444	20	22906
444	21	23969
444	22	24435
444	23	23832
444	24	24713
444	25	24595
444	26	24000
444	27	25094
444	28	25165
444	29	25237
444	30	24448
444	31	24918
444	32	25540
444	33	26087
444	34	26630
444	35	26682
444	36	27096
444	37	27137
444	38	27159
444	39	28934
444	40	28148
444	41	27844
444	42	28395
444	43	28905
444	44	29488
444	45	30887
444	46	31120
444	47	31834
444	48	31842
444	49	32062
444	50	32285
444	51	32501
444	52	32329
444	53	33769
444	54	34147
444	55	34506
444	56	36006
444	57	37345
444	58	38694
444	59	39361
444	60	39779
444	61	41067
444	62	42640
444	63	42505
444	64	44517
444	65	45602
444	66	47442
444	67	49575
444	68	51180
444	69	53180
444	70	54969
444	71	56968
444	72	58349
444	73	61176
444	74	63377
444	75	66737
444	76	69177
444	77	71754
444	78	74536
444	79	80355
444	80	85757
444	81	88069
444	82	96668
444	83	102519
444	84	112962
444	85	123491
444	86	134441
444	87	152119
444	88	171887
444	89	191104
444	90	218506
444	91	254050
444	92	291832
444	93	333715
444	94	389524
444	95	453847
444	96	537071
444	97	633342
444	98	736569
444	99	862245
444	100	1014833
444	101	1185779
444	102	1382774
444	103	1613327
444	104	1864345
444	105	2157199
444	106	2489592
444	107	2856929
444	108	3282003
444	109	3726842
444	110	4229800
444	111	4791882
444	112	5398867
444	113	6064677
444	114	6803139
444	115	7592369
444	116	8424981
444	117	9290184
444	118	10208943
444	119	11201680
444	120	12237035
444	121	13297850
444	122	14419228
444	123	15544850
444	124	16763158
444	125	17989804
444	126	19242824
444	127	20503726
444	128	21794369
444	129	23103935
444	130	24364041
444	131	25689670
444	132	27023568
444	133	28311813
444	134	29610427
444	135	30936729
444	136	32201225
444	137	33475408
444	138	34724892
444	139	35952007
444	140	37140022
444	141	38311726
444	142	39454579
444	143	40574632
444	144	41717912
444	145	42802914
444	146	43839988
444	147	44843951
444	148	45797372
444	149	46731774
444	150	47609577
444	151	48437426
444	152	49259934
444	153	50038908
444	154	50751709
444	155	51397165
444	156	51997750
444	157	52548068
444	158	53030746
444	159	53509183
444	160	53875665
444	161	54269997
444	162	54606417
444	163	54846349
444	164	55039683
444	165	55188096
444	166	55278039
444	167	55332778
444	168	55344159
444	169	55242308
444	170	55093994
444	171	54975033
444	172	54815977
444	173	54578143
444	174	54288912
444	175	53936982
444	176	53515134
444	177	53071413
444	178	52632748
444	179	52119464
444	180	51660930
444	181	51207790
444	182	50814122
444	183	50494877
444	184	50233081
444	185	49957042
444	186	49710075
444	187	49442636
444	188	49151954
444	189	48880159
444	190	48619452
444	191	48266650
444	192	47927295
444	193	47519199
444	194	47073572
