length	num_GC	number_of_fragments
261	0	30908
261	1	28518
261	2	30708
261	3	40575
261	4	38448
261	5	42860
261	6	46007
261	7	49466
261	8	51281
261	9	53154
261	10	54805
261	11	59123
261	12	59168
261	13	60056
261	14	60980
261	15	57841
261	16	58822
261	17	60078
261	18	63359
261	19	62295
261	20	63307
261	21	63240
261	22	65432
261	23	66893
261	24	67674
261	25	68941
261	26	71237
261	27	72072
261	28	76065
261	29	79745
261	30	81822
261	31	86783
261	32	89491
261	33	92284
261	34	97193
261	35	103181
261	36	111610
261	37	114708
261	38	126048
261	39	135776
261	40	146537
261	41	161204
261	42	177377
261	43	200813
261	44	227091
261	45	257788
261	46	299122
261	47	356796
261	48	427653
261	49	528564
261	50	652838
261	51	813050
261	52	1019801
261	53	1278011
261	54	1600670
261	55	2015207
261	56	2528018
261	57	3147953
261	58	3898256
261	59	4804131
261	60	5872384
261	61	7110152
261	62	8555591
261	63	10188955
261	64	12001128
261	65	14029345
261	66	16282904
261	67	18730860
261	68	21347634
261	69	24085180
261	70	27007485
261	71	30048962
261	72	33164014
261	73	36339884
261	74	39517325
261	75	42763626
261	76	45934236
261	77	49110066
261	78	52244633
261	79	55290834
261	80	58255535
261	81	61126514
261	82	63908716
261	83	66544601
261	84	69064949
261	85	71513303
261	86	73729005
261	87	75774326
261	88	77671034
261	89	79386315
261	90	80928335
261	91	82262849
261	92	83362262
261	93	84290447
261	94	85103211
261	95	85678838
261	96	86036081
261	97	86189499
261	98	86054914
261	99	85647178
261	100	84955147
261	101	84146978
261	102	83251925
261	103	82196874
261	104	81176341
261	105	80133755
261	106	79005015
261	107	77839432
261	108	76651995
261	109	75458983
261	110	74302967
261	111	73142021
261	112	72035879
261	113	70937879
261	114	69834345
261	115	68737883
261	116	67623184
261	117	66514392
261	118	65291292
261	119	64010263
261	120	62650004
261	121	61162071
261	122	59685621
261	123	58120138
261	124	56524921
261	125	54934843
261	126	53353763
261	127	51848895
261	128	50313483
261	129	48833366
261	130	47364649
261	131	45877347
261	132	44409687
261	133	42873712
261	134	41323289
261	135	39732206
261	136	38103194
261	137	36404100
261	138	34676880
261	139	32958308
261	140	31158324
261	141	29319190
261	142	27449410
261	143	25534404
261	144	23673402
261	145	21851769
261	146	20121539
261	147	18521877
261	148	17072060
261	149	15766874
261	150	14560099
261	151	13485954
261	152	12508347
261	153	11639904
261	154	10864227
261	155	10179756
261	156	9531926
261	157	8953547
261	158	8409948
261	159	7927713
261	160	7491500
261	161	7062864
261	162	6642356
261	163	6249840
261	164	5861409
261	165	5497920
261	166	5142358
261	167	4800092
261	168	4485771
261	169	4185521
261	170	3874768
261	171	3566521
261	172	3281651
261	173	3019102
261	174	2782068
261	175	2564952
261	176	2362413
261	177	2171701
261	178	1994184
261	179	1827793
261	180	1687606
261	181	1564547
261	182	1457489
261	183	1360331
261	184	1274286
261	185	1193751
261	186	1115368
261	187	1047855
261	188	985925
261	189	925390
261	190	871056
261	191	819556
261	192	772874
261	193	725425
261	194	683536
261	195	640713
261	196	603332
261	197	568996
261	198	539026
261	199	512532
261	200	487839
261	201	456882
261	202	427569
261	203	406907
261	204	383618
261	205	371492
261	206	356384
261	207	336203
261	208	316740
261	209	294129
261	210	268728
261	211	240130
261	212	214130
261	213	185458
261	214	159478
261	215	134245
261	216	114568
261	217	97957
261	218	83837
261	219	71365
261	220	61361
261	221	50852
261	222	41491
261	223	34977
261	224	28353
261	225	24249
261	226	20789
261	227	15815
261	228	12818
261	229	8943
261	230	7228
261	231	5569
261	232	4314
261	233	3372
261	234	2382
261	235	1920
261	236	1285
261	237	1460
261	238	1051
261	239	872
261	240	598
261	241	765
261	242	387
261	243	352
261	244	334
261	245	212
261	246	158
261	247	156
261	248	40
261	249	59
261	250	14
261	251	59
261	252	47
261	253	10
261	254	0
261	255	0
261	256	0
261	257	0
261	258	0
261	259	0
261	260	0
261	261	0
