length	num_GC	number_of_fragments
495	0	1200
495	1	1208
495	2	1298
495	3	2388
495	4	2389
495	5	3873
495	6	3795
495	7	2928
495	8	3075
495	9	3189
495	10	4381
495	11	4596
495	12	4941
495	13	5124
495	14	4739
495	15	5708
495	16	4798
495	17	4974
495	18	5720
495	19	6579
495	20	7320
495	21	7325
495	22	6775
495	23	8602
495	24	8421
495	25	8262
495	26	8868
495	27	8332
495	28	7291
495	29	7559
495	30	7748
495	31	8259
495	32	8436
495	33	8257
495	34	9402
495	35	9894
495	36	9849
495	37	10357
495	38	10181
495	39	9930
495	40	10466
495	41	10585
495	42	11834
495	43	12980
495	44	13547
495	45	13668
495	46	13418
495	47	13372
495	48	13417
495	49	14023
495	50	15356
495	51	15411
495	52	15410
495	53	15426
495	54	16243
495	55	17057
495	56	18562
495	57	19611
495	58	19331
495	59	18784
495	60	19504
495	61	19440
495	62	20271
495	63	21101
495	64	20529
495	65	20747
495	66	21660
495	67	21760
495	68	22575
495	69	23490
495	70	24022
495	71	24415
495	72	24688
495	73	25788
495	74	27330
495	75	27486
495	76	28882
495	77	29606
495	78	30163
495	79	31270
495	80	32887
495	81	33783
495	82	36089
495	83	38104
495	84	39756
495	85	43003
495	86	43832
495	87	46530
495	88	48538
495	89	50502
495	90	53470
495	91	56874
495	92	59578
495	93	63794
495	94	67962
495	95	75353
495	96	80935
495	97	87652
495	98	96655
495	99	105250
495	100	120538
495	101	135055
495	102	149990
495	103	171091
495	104	193221
495	105	219906
495	106	251581
495	107	289374
495	108	329006
495	109	378089
495	110	437918
495	111	502665
495	112	573543
495	113	656133
495	114	750555
495	115	862511
495	116	981260
495	117	1116739
495	118	1274082
495	119	1441611
495	120	1628564
495	121	1829542
495	122	2040021
495	123	2270313
495	124	2540813
495	125	2824353
495	126	3127810
495	127	3451184
495	128	3801214
495	129	4170625
495	130	4552149
495	131	4969715
495	132	5408769
495	133	5872265
495	134	6347606
495	135	6845915
495	136	7373668
495	137	7909474
495	138	8454406
495	139	9022076
495	140	9604861
495	141	10213899
495	142	10823000
495	143	11444645
495	144	12083984
495	145	12734264
495	146	13401627
495	147	14054922
495	148	14703333
495	149	15366362
495	150	16030275
495	151	16680187
495	152	17331537
495	153	17969454
495	154	18624047
495	155	19261859
495	156	19898772
495	157	20551325
495	158	21162832
495	159	21767326
495	160	22395130
495	161	22990713
495	162	23560042
495	163	24099025
495	164	24599523
495	165	25116595
495	166	25626853
495	167	26092080
495	168	26548594
495	169	26987229
495	170	27401965
495	171	27802351
