length	num_GC	number_of_fragments
341	0	13071
341	1	13969
341	2	16874
341	3	20846
341	4	18780
341	5	24890
341	6	25364
341	7	27587
341	8	28394
341	9	29568
341	10	33652
341	11	36396
341	12	35601
341	13	37557
341	14	35609
341	15	35290
341	16	37329
341	17	39806
341	18	38883
341	19	40233
341	20	38041
341	21	38905
341	22	38018
341	23	39688
341	24	40180
341	25	40401
341	26	40287
341	27	41934
341	28	41502
341	29	42707
341	30	42865
341	31	43158
341	32	43618
341	33	44843
341	34	45315
341	35	46476
341	36	49006
341	37	51035
341	38	50352
341	39	51241
341	40	51684
341	41	53875
341	42	55168
341	43	57214
341	44	61118
341	45	62219
341	46	63282
341	47	66036
341	48	67728
341	49	70503
341	50	73265
341	51	76517
341	52	80465
341	53	85475
341	54	92079
341	55	97519
341	56	105385
341	57	111779
341	58	120194
341	59	130858
341	60	142648
341	61	156633
341	62	174436
341	63	197419
341	64	224809
341	65	258607
341	66	300233
341	67	357958
341	68	426993
341	69	510752
341	70	612609
341	71	736112
341	72	897437
341	73	1086925
341	74	1311711
341	75	1582111
341	76	1909221
341	77	2295747
341	78	2737313
341	79	3262978
341	80	3872077
341	81	4560414
341	82	5349379
341	83	6227622
341	84	7217994
341	85	8302586
341	86	9488830
341	87	10780771
341	88	12170347
341	89	13682480
341	90	15279977
341	91	16977503
341	92	18757176
341	93	20604585
341	94	22505129
341	95	24428754
341	96	26407295
341	97	28379871
341	98	30397146
341	99	32453784
341	100	34511517
341	101	36540676
341	102	38548581
341	103	40533145
341	104	42533671
341	105	44450322
341	106	46335947
341	107	48146489
341	108	49955237
341	109	51705578
341	110	53402469
341	111	54998244
341	112	56603533
341	113	58077954
341	114	59472256
341	115	60805265
341	116	62046787
341	117	63225116
341	118	64238269
341	119	65191813
341	120	66001778
341	121	66690645
341	122	67295362
341	123	67803175
341	124	68257671
341	125	68698580
341	126	68978825
341	127	69117032
341	128	69133404
341	129	68988406
341	130	68844336
341	131	68502507
341	132	68028451
341	133	67528187
341	134	66942098
341	135	66272091
341	136	65555462
341	137	64755371
341	138	63955713
341	139	63134101
341	140	62294414
341	141	61493702
341	142	60726192
341	143	59952780
341	144	59239092
341	145	58600959
341	146	57962264
341	147	57322880
341	148	56700286
341	149	56057491
341	150	55333371
341	151	54615320
341	152	53869135
341	153	53140305
341	154	52363200
341	155	51547207
341	156	50705884
341	157	49885383
341	158	49081431
341	159	48221838
341	160	47361263
341	161	46514107
341	162	45627722
341	163	44767931
341	164	43870487
341	165	42969943
341	166	42009888
341	167	41024945
341	168	39901205
341	169	38762053
341	170	37574897
341	171	36355957
341	172	35022036
341	173	33722489
341	174	32350790
341	175	30941210
341	176	29513786
341	177	28120170
341	178	26698262
341	179	25319907
341	180	23987425
341	181	22656617
341	182	21382885
341	183	20166190
341	184	18999679
341	185	17888387
341	186	16851398
341	187	15887708
341	188	14997265
341	189	14154914
341	190	13335882
341	191	12590728
341	192	11897355
341	193	11232884
341	194	10603829
341	195	10065722
341	196	9568976
341	197	9097246
341	198	8665427
341	199	8255450
341	200	7874537
341	201	7518044
341	202	7189357
341	203	6884111
341	204	6588606
341	205	6314689
341	206	6064266
341	207	5803938
341	208	5558749
341	209	5322408
341	210	5098303
341	211	4878913
341	212	4659768
341	213	4437412
341	214	4243443
341	215	4055015
341	216	3847718
341	217	3654854
341	218	3467476
341	219	3271525
341	220	3096957
341	221	2919863
341	222	2739854
341	223	2575541
341	224	2425145
341	225	2273306
341	226	2125180
341	227	1996370
341	228	1870856
341	229	1742915
341	230	1633942
341	231	1536268
341	232	1444695
341	233	1354510
341	234	1266892
341	235	1192645
341	236	1127484
341	237	1063734
341	238	1010822
341	239	956861
341	240	905584
341	241	867050
341	242	825695
341	243	791462
341	244	756025
341	245	723553
341	246	692368
341	247	656030
341	248	627543
341	249	600505
341	250	574651
341	251	549300
341	252	524632
341	253	500278
341	254	478301
341	255	456708
341	256	436794
341	257	419075
341	258	402744
341	259	382133
341	260	361762
341	261	346755
341	262	330789
341	263	316924
341	264	300266
341	265	283241
341	266	272455
341	267	260617
341	268	254554
341	269	244817
341	270	232616
341	271	220494
341	272	205980
341	273	195921
341	274	180930
341	275	167237
341	276	151002
341	277	136032
341	278	118968
341	279	104495
341	280	92846
341	281	81296
341	282	70120
341	283	61691
341	284	53145
341	285	45521
341	286	40834
341	287	35470
341	288	30628
341	289	26806
341	290	22785
341	291	19095
341	292	16067
341	293	13548
341	294	11023
341	295	9566
341	296	7608
341	297	6731
341	298	5032
341	299	4032
341	300	3182
341	301	2855
341	302	2099
341	303	1779
341	304	1463
341	305	1144
341	306	1080
341	307	825
341	308	557
341	309	463
341	310	382
341	311	432
341	312	273
341	313	187
341	314	99
341	315	253
341	316	180
341	317	154
341	318	257
341	319	224
341	320	137
341	321	71
341	322	31
341	323	35
341	324	23
341	325	12
341	326	9
341	327	15
341	328	9
341	329	19
341	330	0
341	331	0
341	332	0
341	333	0
341	334	0
341	335	0
341	336	0
341	337	0
341	338	0
341	339	0
341	340	0
341	341	0
