length	num_GC	number_of_fragments
289	0	3994
289	1	4491
289	2	6227
289	3	7948
289	4	6720
289	5	8018
289	6	6812
289	7	8157
289	8	9727
289	9	11288
289	10	11224
289	11	11648
289	12	12597
289	13	13469
289	14	14650
289	15	16635
289	16	15240
289	17	14335
289	18	14837
289	19	15628
289	20	16628
289	21	17769
289	22	17550
289	23	19252
289	24	20380
289	25	22256
289	26	21396
289	27	22381
289	28	25192
289	29	26057
289	30	26909
289	31	27957
289	32	30710
289	33	32516
289	34	33335
289	35	34422
289	36	35773
289	37	37285
289	38	40140
289	39	43678
289	40	45874
289	41	49042
289	42	52204
289	43	56186
289	44	61441
289	45	68120
289	46	74318
289	47	82389
289	48	91574
289	49	105235
289	50	119774
289	51	136892
289	52	159084
289	53	188328
289	54	223667
289	55	267476
289	56	327098
289	57	396532
289	58	484284
289	59	594720
289	60	731958
289	61	889211
289	62	1086619
289	63	1325058
289	64	1610351
289	65	1943480
289	66	2333532
289	67	2771479
289	68	3268711
289	69	3846175
289	70	4488798
289	71	5200123
289	72	5969525
289	73	6814989
289	74	7735624
289	75	8717321
289	76	9746363
289	77	10831899
289	78	11975438
289	79	13163049
289	80	14384886
289	81	15628143
289	82	16893399
289	83	18179468
289	84	19447318
289	85	20723417
289	86	22019574
289	87	23265951
289	88	24487719
289	89	25678336
289	90	26788279
289	91	27913444
289	92	28966257
289	93	29956265
289	94	30872677
289	95	31771788
289	96	32598332
289	97	33350375
289	98	34065387
289	99	34703858
289	100	35237980
289	101	35719577
289	102	36149660
289	103	36481586
289	104	36748150
289	105	36951482
289	106	37089402
289	107	37183547
289	108	37178179
289	109	37149487
289	110	37065053
289	111	36951283
289	112	36780450
289	113	36573943
289	114	36318132
289	115	36061545
289	116	35741428
289	117	35372095
289	118	34988688
289	119	34594678
289	120	34162502
289	121	33694464
289	122	33233111
289	123	32707857
289	124	32179484
289	125	31603811
289	126	31029528
289	127	30447626
289	128	29849808
289	129	29222067
289	130	28591349
289	131	27982243
289	132	27347019
289	133	26720891
289	134	26068331
289	135	25439560
289	136	24783507
289	137	24154170
289	138	23523525
289	139	22909778
289	140	22277385
289	141	21648483
289	142	21018492
289	143	20378152
289	144	19734638
289	145	19050575
289	146	18385708
289	147	17696824
289	148	16985281
289	149	16276695
289	150	15593114
289	151	14886556
289	152	14168381
289	153	13487129
289	154	12815091
289	155	12144400
289	156	11494080
289	157	10860179
289	158	10240210
289	159	9648802
289	160	9117885
289	161	8608697
289	162	8129798
289	163	7699064
289	164	7304505
289	165	6930899
289	166	6594677
289	167	6295045
289	168	6009868
289	169	5724639
289	170	5483862
289	171	5257172
289	172	5033415
289	173	4813311
289	174	4608510
289	175	4405472
289	176	4213827
289	177	4022524
289	178	3835683
289	179	3662743
289	180	3487533
289	181	3307472
289	182	3133953
289	183	2956891
289	184	2786905
289	185	2619383
289	186	2462589
289	187	2310423
289	188	2158311
289	189	2008444
289	190	1861415
289	191	1732897
289	192	1609765
289	193	1493736
289	194	1385768
289	195	1280398
289	196	1186218
289	197	1095707
289	198	1008185
289	199	931914
289	200	858674
289	201	799322
289	202	742585
289	203	694910
289	204	653242
289	205	616588
289	206	586253
289	207	555017
289	208	527658
289	209	504550
289	210	483707
289	211	460879
289	212	442758
289	213	424234
289	214	412898
289	215	396346
289	216	380179
289	217	364150
289	218	351046
289	219	336176
289	220	320317
289	221	309713
289	222	297647
289	223	285201
289	224	266432
289	225	253799
289	226	243166
289	227	229929
289	228	217122
289	229	203062
289	230	189109
289	231	177682
289	232	163273
289	233	148691
289	234	134844
289	235	121554
289	236	107813
289	237	96143
289	238	85965
289	239	75135
289	240	64453
289	241	57120
289	242	50340
289	243	44556
289	244	38329
289	245	32767
289	246	27315
289	247	22792
289	248	18835
289	249	15258
289	250	13000
289	251	10271
289	252	8308
289	253	6462
289	254	5440
289	255	3847
289	256	2996
289	257	2630
289	258	1831
289	259	1245
289	260	1187
289	261	914
289	262	704
289	263	556
289	264	541
289	265	392
289	266	261
289	267	197
289	268	114
289	269	116
289	270	89
289	271	67
289	272	68
289	273	59
289	274	50
289	275	30
289	276	37
289	277	45
289	278	30
289	279	17
289	280	12
289	281	8
289	282	16
289	283	2
289	284	10
289	285	2
289	286	3
289	287	2
289	288	0
289	289	0
