length	num_GC	number_of_fragments
286	0	4093
286	1	4614
286	2	6315
286	3	8008
286	4	6881
286	5	7987
286	6	6919
286	7	8433
286	8	10008
286	9	11375
286	10	11289
286	11	11910
286	12	12893
286	13	13744
286	14	14944
286	15	16828
286	16	15256
286	17	14526
286	18	15225
286	19	15927
286	20	17030
286	21	17827
286	22	18230
286	23	19837
286	24	21044
286	25	22633
286	26	21468
286	27	23414
286	28	26254
286	29	26380
286	30	27368
286	31	29127
286	32	31592
286	33	33466
286	34	34132
286	35	35560
286	36	36614
286	37	38943
286	38	42307
286	39	45100
286	40	47669
286	41	51562
286	42	54625
286	43	59595
286	44	66216
286	45	71919
286	46	79755
286	47	88596
286	48	101246
286	49	114815
286	50	130953
286	51	152186
286	52	179628
286	53	211740
286	54	255440
286	55	308082
286	56	378014
286	57	460146
286	58	565215
286	59	694761
286	60	851601
286	61	1037096
286	62	1271764
286	63	1544211
286	64	1871625
286	65	2256290
286	66	2688673
286	67	3179063
286	68	3741918
286	69	4383632
286	70	5094624
286	71	5863986
286	72	6708189
286	73	7627232
286	74	8614888
286	75	9654566
286	76	10746672
286	77	11892962
286	78	13096030
286	79	14338148
286	80	15583069
286	81	16870203
286	82	18175401
286	83	19463839
286	84	20758850
286	85	22052946
286	86	23326769
286	87	24572808
286	88	25778127
286	89	26917748
286	90	28030782
286	91	29110997
286	92	30112891
286	93	31047065
286	94	31929534
286	95	32772774
286	96	33547649
286	97	34262732
286	98	34885748
286	99	35443991
286	100	35925922
286	101	36340074
286	102	36667589
286	103	36920698
286	104	37112856
286	105	37272842
286	106	37340820
286	107	37315891
286	108	37295795
286	109	37205791
286	110	37063892
286	111	36876985
286	112	36674472
286	113	36418827
286	114	36131369
286	115	35813675
286	116	35419453
286	117	35026425
286	118	34626655
286	119	34172736
286	120	33709132
286	121	33217851
286	122	32716397
286	123	32143901
286	124	31549212
286	125	30991590
286	126	30383654
286	127	29776546
286	128	29130132
286	129	28499782
286	130	27875873
286	131	27230963
286	132	26583515
286	133	25930011
286	134	25274594
286	135	24617198
286	136	23974384
286	137	23340069
286	138	22707571
286	139	22052679
286	140	21421407
286	141	20777992
286	142	20125802
286	143	19445574
286	144	18761901
286	145	18064679
286	146	17358107
286	147	16631935
286	148	15927568
286	149	15215387
286	150	14500929
286	151	13794083
286	152	13121384
286	153	12450257
286	154	11799000
286	155	11158572
286	156	10532007
286	157	9939015
286	158	9375468
286	159	8856753
286	160	8363890
286	161	7908679
286	162	7500374
286	163	7099811
286	164	6755702
286	165	6432579
286	166	6147878
286	167	5849131
286	168	5593141
286	169	5361008
286	170	5130135
286	171	4910295
286	172	4689707
286	173	4487513
286	174	4289294
286	175	4089766
286	176	3905217
286	177	3728269
286	178	3543806
286	179	3366972
286	180	3182769
286	181	3006379
286	182	2830901
286	183	2660012
286	184	2500300
286	185	2344881
286	186	2190294
286	187	2033619
286	188	1884269
286	189	1756674
286	190	1627354
286	191	1511126
286	192	1397651
286	193	1293520
286	194	1199224
286	195	1103105
286	196	1014192
286	197	936694
286	198	862723
286	199	802670
286	200	745210
286	201	697822
286	202	654911
286	203	620213
286	204	586195
286	205	555337
286	206	530358
286	207	504710
286	208	482960
286	209	462001
286	210	441635
286	211	426373
286	212	413247
286	213	395811
286	214	378403
286	215	363557
286	216	350131
286	217	335003
286	218	320201
286	219	308862
286	220	297114
286	221	281303
286	222	263651
286	223	253405
286	224	241708
286	225	227229
286	226	212600
286	227	199997
286	228	186699
286	229	174127
286	230	159801
286	231	144517
286	232	129675
286	233	117125
286	234	103569
286	235	92618
286	236	82226
286	237	70558
286	238	62148
286	239	54725
286	240	47726
286	241	41822
286	242	35610
286	243	30427
286	244	25429
286	245	20826
286	246	16652
286	247	14611
286	248	11485
286	249	9331
286	250	7305
286	251	6022
286	252	4392
286	253	3377
286	254	2914
286	255	2097
286	256	1314
286	257	1266
286	258	1051
286	259	747
286	260	660
286	261	583
286	262	450
286	263	280
286	264	249
286	265	124
286	266	122
286	267	94
286	268	78
286	269	68
286	270	49
286	271	65
286	272	35
286	273	44
286	274	48
286	275	27
286	276	24
286	277	17
286	278	8
286	279	16
286	280	2
286	281	10
286	282	2
286	283	3
286	284	2
286	285	0
286	286	0
