length	num_GC	number_of_fragments
107	0	186805
107	1	149656
107	2	167624
107	3	190132
107	4	216596
107	5	224682
107	6	241579
107	7	255783
107	8	284669
107	9	311009
107	10	360552
107	11	425057
107	12	522702
107	13	656244
107	14	884472
107	15	1224743
107	16	1761805
107	17	2597239
107	18	3872779
107	19	5745278
107	20	8458413
107	21	12232374
107	22	17255528
107	23	23742097
107	24	31862697
107	25	41538946
107	26	52762615
107	27	65261893
107	28	78608571
107	29	92479719
107	30	106357533
107	31	119859541
107	32	132600047
107	33	144289266
107	34	154578689
107	35	163382833
107	36	170210627
107	37	175123188
107	38	178169376
107	39	179263090
107	40	178381262
107	41	175649484
107	42	171437363
107	43	166123952
107	44	160048402
107	45	153787578
107	46	147534870
107	47	141713766
107	48	136621505
107	49	132388955
107	50	128940075
107	51	125713067
107	52	121923336
107	53	116792895
107	54	110079042
107	55	102161414
107	56	93710056
107	57	85578055
107	58	78382041
107	59	72076359
107	60	66201853
107	61	60146663
107	62	53544734
107	63	46525423
107	64	39480270
107	65	32967953
107	66	27397122
107	67	22759460
107	68	18935425
107	69	15734201
107	70	13024911
107	71	10764036
107	72	8851944
107	73	7242195
107	74	5920912
107	75	4827538
107	76	3946473
107	77	3247231
107	78	2694897
107	79	2250766
107	80	1922243
107	81	1674941
107	82	1481677
107	83	1311953
107	84	1157299
107	85	1002910
107	86	857732
107	87	727702
107	88	608048
107	89	492953
107	90	382712
107	91	277050
107	92	196444
107	93	133542
107	94	92436
107	95	64234
107	96	41502
107	97	27695
107	98	17035
107	99	10153
107	100	6097
107	101	3345
107	102	1917
107	103	976
107	104	545
107	105	213
107	106	170
107	107	113
