length	num_GC	number_of_fragments
479	0	1258
479	1	1321
479	2	1439
479	3	2739
479	4	2804
479	5	4435
479	6	3640
479	7	2936
479	8	3179
479	9	3698
479	10	4728
479	11	4710
479	12	4996
479	13	5711
479	14	5438
479	15	6016
479	16	4928
479	17	5444
479	18	6366
479	19	7313
479	20	7786
479	21	7568
479	22	8288
479	23	8680
479	24	8461
479	25	8927
479	26	8535
479	27	7728
479	28	7947
479	29	8240
479	30	8485
479	31	8702
479	32	8541
479	33	9144
479	34	10492
479	35	10223
479	36	10569
479	37	11144
479	38	11149
479	39	10844
479	40	11580
479	41	12223
479	42	14041
479	43	14484
479	44	13673
479	45	14288
479	46	13707
479	47	14375
479	48	15218
479	49	15624
479	50	15911
479	51	16348
479	52	16030
479	53	17307
479	54	18777
479	55	19209
479	56	19161
479	57	19846
479	58	19599
479	59	20420
479	60	21134
479	61	21346
479	62	21379
479	63	21715
479	64	22121
479	65	22291
479	66	23317
479	67	24724
479	68	25275
479	69	25838
479	70	25770
479	71	27108
479	72	28183
479	73	29118
479	74	30360
479	75	32071
479	76	32353
479	77	34442
479	78	35850
479	79	36973
479	80	39170
479	81	41610
479	82	44164
479	83	45478
479	84	47568
479	85	50892
479	86	52192
479	87	56232
479	88	59394
479	89	63080
479	90	67572
479	91	74162
479	92	80209
479	93	87533
479	94	95484
479	95	106657
479	96	117990
479	97	134293
479	98	152725
479	99	169669
479	100	194973
479	101	220972
479	102	252821
479	103	292418
479	104	337179
479	105	388949
479	106	448108
479	107	514830
479	108	591802
479	109	683460
479	110	779647
479	111	895166
479	112	1029102
479	113	1172267
479	114	1336267
479	115	1515420
479	116	1714403
479	117	1929546
479	118	2169064
479	119	2421942
479	120	2702486
479	121	2995600
479	122	3319529
479	123	3681338
479	124	4066094
479	125	4453235
479	126	4874948
479	127	5328143
479	128	5793202
479	129	6279771
479	130	6806230
479	131	7329349
479	132	7893225
479	133	8457679
479	134	9036614
479	135	9656330
479	136	10266770
479	137	10919775
479	138	11573008
479	139	12238963
479	140	12913799
479	141	13588120
479	142	14247598
479	143	14943730
479	144	15623761
479	145	16329632
479	146	17008749
479	147	17669219
479	148	18337358
479	149	19010081
479	150	19687434
479	151	20344670
479	152	20983025
479	153	21654799
479	154	22283116
479	155	22893553
479	156	23492044
479	157	24057734
479	158	24640090
479	159	25190783
479	160	25689860
479	161	26194139
479	162	26661936
479	163	27121371
479	164	27560741
479	165	27991358
479	166	28384852
479	167	28744343
479	168	29087319
479	169	29378245
479	170	29651819
479	171	29911813
479	172	30155721
479	173	30375420
479	174	30577013
479	175	30740866
479	176	30873842
479	177	30993519
479	178	31080495
479	179	31141338
479	180	31213194
479	181	31257011
479	182	31291736
479	183	31316512
479	184	31326554
479	185	31331643
479	186	31323891
479	187	31320446
479	188	31284576
479	189	31258087
479	190	31219461
479	191	31146671
479	192	31069931
479	193	30991103
479	194	30914476
479	195	30843923
479	196	30772371
479	197	30702566
479	198	30648701
479	199	30518598
479	200	30403613
479	201	30296994
479	202	30164660
479	203	30048563
479	204	29874841
479	205	29712333
479	206	29539366
479	207	29330500
479	208	29117397
479	209	28890777
479	210	28630025
479	211	28360129
479	212	28046022
479	213	27699592
479	214	27357989
479	215	27010156
479	216	26624575
479	217	26235109
479	218	25803709
479	219	25359542
479	220	24914034
479	221	24434010
479	222	23951180
479	223	23470434
479	224	23014370
479	225	22524133
479	226	22024017
479	227	21499292
479	228	21004460
479	229	20505485
479	230	20022529
479	231	19496893
479	232	18990026
479	233	18484459
479	234	17997844
479	235	17503736
479	236	17019235
479	237	16527759
479	238	16032804
479	239	15536541
479	240	15050392
479	241	14551948
479	242	14085085
479	243	13596587
479	244	13141459
479	245	12697543
479	246	12246882
479	247	11801832
479	248	11366948
479	249	10941445
479	250	10526441
479	251	10110993
479	252	9728370
479	253	9343835
479	254	8976872
479	255	8621910
479	256	8299071
479	257	7983621
479	258	7685310
479	259	7393642
479	260	7120602
479	261	6867243
479	262	6620320
479	263	6398892
479	264	6176402
479	265	5980262
479	266	5772026
479	267	5588488
479	268	5415862
479	269	5246900
479	270	5084281
479	271	4931804
479	272	4789971
479	273	4657293
479	274	4513411
479	275	4378100
479	276	4263853
479	277	4144670
479	278	4026470
479	279	3914234
479	280	3815628
479	281	3708108
479	282	3605506
479	283	3519160
479	284	3428388
479	285	3340306
479	286	3248578
479	287	3158098
479	288	3070608
479	289	2980001
479	290	2887046
479	291	2798973
479	292	2716630
479	293	2640538
479	294	2561044
479	295	2476611
479	296	2406208
479	297	2325739
479	298	2248064
479	299	2174515
479	300	2101062
479	301	2021541
479	302	1942650
479	303	1870999
479	304	1804691
479	305	1736660
479	306	1670760
479	307	1610374
479	308	1546733
479	309	1486162
479	310	1425853
479	311	1361072
479	312	1302447
479	313	1241499
479	314	1190572
479	315	1143543
479	316	1091601
479	317	1042681
479	318	993968
479	319	946516
479	320	909070
479	321	865192
479	322	828503
479	323	791483
479	324	755285
479	325	723257
479	326	687646
479	327	653633
479	328	621291
479	329	592480
479	330	567402
479	331	545722
479	332	531016
479	333	512737
479	334	494078
479	335	470883
479	336	450507
479	337	436507
479	338	418946
479	339	405299
479	340	390902
479	341	384220
479	342	373543
479	343	362368
479	344	353558
479	345	344589
479	346	338898
479	347	332481
479	348	323049
479	349	314667
479	350	302959
479	351	293899
