length	num_GC	number_of_fragments
192	0	8393
192	1	9060
192	2	10675
192	3	12640
192	4	12503
192	5	14248
192	6	16159
192	7	17706
192	8	20314
192	9	21472
192	10	22879
192	11	24845
192	12	24202
192	13	25147
192	14	27750
192	15	28997
192	16	30894
192	17	34523
192	18	37790
192	19	41433
192	20	46545
192	21	50071
192	22	56020
192	23	60707
192	24	68481
192	25	75628
192	26	86603
192	27	99481
192	28	119634
192	29	143236
192	30	173652
192	31	213486
192	32	266719
192	33	341095
192	34	442927
192	35	574915
192	36	753521
192	37	987955
192	38	1295598
192	39	1680612
192	40	2168661
192	41	2774237
192	42	3526080
192	43	4412793
192	44	5451311
192	45	6663226
192	46	8054458
192	47	9592866
192	48	11284674
192	49	13127208
192	50	15068166
192	51	17136628
192	52	19297327
192	53	21518794
192	54	23735321
192	55	25953754
192	56	28101408
192	57	30205389
192	58	32212467
192	59	34104316
192	60	35870797
192	61	37506867
192	62	38972987
192	63	40263913
192	64	41413601
192	65	42377747
192	66	43168998
192	67	43804163
192	68	44222240
192	69	44438461
192	70	44515987
192	71	44449205
192	72	44270007
192	73	43933371
192	74	43462960
192	75	42937497
192	76	42341804
192	77	41633248
192	78	40885369
192	79	40109660
192	80	39286431
192	81	38446817
192	82	37564408
192	83	36659362
192	84	35758306
192	85	34860369
192	86	33929222
192	87	32974132
192	88	31997072
192	89	31055079
192	90	30057747
192	91	29017340
192	92	27923176
192	93	26819204
192	94	25686797
192	95	24533197
192	96	23344514
192	97	22134336
192	98	20963679
192	99	19781494
192	100	18616300
192	101	17463430
192	102	16366325
192	103	15304154
192	104	14291177
192	105	13338002
192	106	12452627
192	107	11617366
192	108	10856577
192	109	10176637
192	110	9541463
192	111	8959821
192	112	8423445
192	113	7917235
192	114	7452561
192	115	7019430
192	116	6614123
192	117	6209620
192	118	5821270
192	119	5442399
192	120	5070882
192	121	4713251
192	122	4352281
192	123	3996532
192	124	3658514
192	125	3326734
192	126	3013914
192	127	2719001
192	128	2433914
192	129	2171662
192	130	1935094
192	131	1720897
192	132	1521180
192	133	1345826
192	134	1201501
192	135	1073773
192	136	967796
192	137	877222
192	138	800459
192	139	736942
192	140	683605
192	141	634808
192	142	591673
192	143	554523
192	144	521218
192	145	494064
192	146	465165
192	147	434548
192	148	407489
192	149	380163
192	150	355013
192	151	329454
192	152	303853
192	153	276581
192	154	249244
192	155	223243
192	156	198197
192	157	174868
192	158	151491
192	159	129311
192	160	109027
192	161	92196
192	162	76370
192	163	61913
192	164	49408
192	165	39114
192	166	30523
192	167	23603
192	168	18646
192	169	15094
192	170	10776
192	171	7249
192	172	5622
192	173	3367
192	174	2629
192	175	1842
192	176	1336
192	177	1098
192	178	759
192	179	470
192	180	259
192	181	125
192	182	111
192	183	69
192	184	34
192	185	39
192	186	22
192	187	11
192	188	23
192	189	11
192	190	5
192	191	0
192	192	0
