length	num_GC	number_of_fragments
70	0	352164
70	1	307554
70	2	399638
70	3	465484
70	4	573078
70	5	706894
70	6	961016
70	7	1355266
70	8	2093982
70	9	3373814
70	10	5595018
70	11	9304350
70	12	15180660
70	13	23900624
70	14	36194516
70	15	52362380
70	16	72447894
70	17	95873052
70	18	121473436
70	19	147956876
70	20	173798708
70	21	197389492
70	22	217507222
70	23	233343164
70	24	244337644
70	25	250276496
70	26	251195948
70	27	247844442
70	28	241070536
70	29	231980790
70	30	221147066
70	31	208546544
70	32	194300546
70	33	178815160
70	34	163023484
70	35	148626468
70	36	136815494
70	37	128194996
70	38	121895614
70	39	115490596
70	40	105972662
70	41	92029138
70	42	75125906
70	43	58282948
70	44	43863720
70	45	32666190
70	46	24191816
70	47	17849230
70	48	13128286
70	49	9622624
70	50	7040570
70	51	5195550
70	52	3907070
70	53	2999972
70	54	2341504
70	55	1878670
70	56	1537854
70	57	1250288
70	58	973752
70	59	707426
70	60	479310
70	61	301694
70	62	184160
70	63	108690
70	64	61910
70	65	32716
70	66	15980
70	67	7292
70	68	3118
70	69	1272
70	70	666
