length	num_GC	number_of_fragments
87	0	252608
87	1	206128
87	2	245270
87	3	288832
87	4	317690
87	5	350426
87	6	407106
87	7	474780
87	8	586616
87	9	762860
87	10	1038786
87	11	1499914
87	12	2269744
87	13	3515220
87	14	5508694
87	15	8583494
87	16	13145528
87	17	19585916
87	18	28266052
87	19	39436180
87	20	53066620
87	21	69007748
87	22	86732970
87	23	105580810
87	24	124715928
87	25	143325088
87	26	160722626
87	27	176172492
87	28	189155524
87	29	199319612
87	30	206589542
87	31	210679538
87	32	211491342
87	33	209549368
87	34	204852574
87	35	198263666
87	36	190485770
87	37	182370124
87	38	174619154
87	39	167350888
87	40	160149568
87	41	152156888
87	42	142853924
87	43	132477644
87	44	122039032
87	45	112805118
87	46	105250484
87	47	99010550
87	48	93260852
87	49	86487034
87	50	77792708
87	51	67295310
87	52	55983384
87	53	45249844
87	54	35985446
87	55	28433806
87	56	22431594
87	57	17664190
87	58	13865446
87	59	10854262
87	60	8477252
87	61	6602690
87	62	5155064
87	63	4032968
87	64	3208872
87	65	2592394
87	66	2148910
87	67	1817246
87	68	1536120
87	69	1296570
87	70	1097412
87	71	915038
87	72	739918
87	73	562530
87	74	396504
87	75	265964
87	76	175180
87	77	114130
87	78	74582
87	79	44402
87	80	26940
87	81	14834
87	82	7470
87	83	3852
87	84	1950
87	85	884
87	86	354
87	87	320
