length	num_GC	number_of_fragments
84	0	265750
84	1	218240
84	2	264470
84	3	309004
84	4	343654
84	5	385282
84	6	456274
84	7	543386
84	8	692166
84	9	931946
84	10	1324754
84	11	1975094
84	12	3076230
84	13	4846594
84	14	7649296
84	15	11897754
84	16	18046862
84	17	26507396
84	18	37575300
84	19	51361162
84	20	67655274
84	21	86044302
84	22	105755436
84	23	125949970
84	24	145685192
84	25	164131306
84	26	180578124
84	27	194377442
84	28	205058188
84	29	212677660
84	30	216795476
84	31	217475668
84	32	215007202
84	33	209902710
84	34	202802468
84	35	194681096
84	36	186340354
84	37	178326434
84	38	170379162
84	39	161903542
84	40	152062022
84	41	141128200
84	42	129819760
84	43	119513948
84	44	111103678
84	45	104523560
84	46	98937004
84	47	92774490
84	48	84559958
84	49	74000546
84	50	61928226
84	51	49964462
84	52	39427632
84	53	30848290
84	54	24119648
84	55	18839232
84	56	14671226
84	57	11387720
84	58	8810246
84	59	6803268
84	60	5264674
84	61	4080806
84	62	3222824
84	63	2600198
84	64	2141936
84	65	1791974
84	66	1504724
84	67	1266692
84	68	1065204
84	69	874176
84	70	686638
84	71	494736
84	72	339508
84	73	222560
84	74	144174
84	75	93100
84	76	56708
84	77	34004
84	78	18950
84	79	9430
84	80	4836
84	81	2428
84	82	1106
84	83	430
84	84	362
