length	num_GC	number_of_fragments
155	0	11134
155	1	12143
155	2	14399
155	3	16080
155	4	16983
155	5	20683
155	6	23888
155	7	26029
155	8	29601
155	9	31011
155	10	32044
155	11	34229
155	12	38351
155	13	42519
155	14	48471
155	15	56021
155	16	63509
155	17	71796
155	18	83848
155	19	99247
155	20	116279
155	21	140954
155	22	175181
155	23	227192
155	24	299404
155	25	397480
155	26	537262
155	27	727811
155	28	993700
155	29	1359159
155	30	1853228
155	31	2488053
155	32	3307373
155	33	4327507
155	34	5594382
155	35	7117527
155	36	8892003
155	37	10928549
155	38	13214288
155	39	15723957
155	40	18406627
155	41	21280086
155	42	24204510
155	43	27176348
155	44	30119664
155	45	32997775
155	46	35700224
155	47	38250662
155	48	40616691
155	49	42738154
155	50	44577948
155	51	46155612
155	52	47445400
155	53	48468732
155	54	49189215
155	55	49630927
155	56	49764081
155	57	49665479
155	58	49322541
155	59	48755533
155	60	48033333
155	61	47165493
155	62	46137207
155	63	44984372
155	64	43801277
155	65	42539421
155	66	41263109
155	67	39959223
155	68	38674883
155	69	37358784
155	70	36065764
155	71	34799629
155	72	33548822
155	73	32288897
155	74	31025565
155	75	29745283
155	76	28412544
155	77	27046980
155	78	25632148
155	79	24185829
155	80	22703250
155	81	21214856
155	82	19720120
155	83	18272223
155	84	16920702
155	85	15645361
155	86	14468877
155	87	13387510
155	88	12406271
155	89	11532929
155	90	10720335
155	91	9966187
155	92	9268559
155	93	8626497
155	94	8007322
155	95	7406603
155	96	6839975
155	97	6293670
155	98	5751865
155	99	5217186
155	100	4706483
155	101	4210105
155	102	3744181
155	103	3302236
155	104	2886728
155	105	2506853
155	106	2167545
155	107	1871920
155	108	1616377
155	109	1401675
155	110	1219505
155	111	1075616
155	112	954108
155	113	853819
155	114	773495
155	115	705379
155	116	653677
155	117	602484
155	118	557354
155	119	518058
155	120	477497
155	121	438856
155	122	397378
155	123	358571
155	124	321095
155	125	285905
155	126	248906
155	127	213943
155	128	182453
155	129	152899
155	130	125557
155	131	100638
155	132	81426
155	133	62398
155	134	47508
155	135	35749
155	136	25847
155	137	19101
155	138	13505
155	139	9529
155	140	6334
155	141	4427
155	142	2986
155	143	1819
155	144	1197
155	145	767
155	146	404
155	147	195
155	148	128
155	149	62
155	150	28
155	151	10
155	152	20
155	153	31
155	154	29
155	155	13
