length	num_GC	number_of_fragments
63	0	424400
63	1	389712
63	2	525584
63	3	633096
63	4	836254
63	5	1124388
63	6	1692790
63	7	2687484
63	8	4549846
63	9	7804664
63	10	13328786
63	11	21980066
63	12	34743204
63	13	52227384
63	14	74579136
63	15	101252574
63	16	130983322
63	17	161832186
63	18	191739412
63	19	218947240
63	20	241582960
63	21	258652862
63	22	269276478
63	23	273524332
63	24	271943608
63	25	265545670
63	26	255458828
63	27	242157110
63	28	226012874
63	29	207704180
63	30	188636508
63	31	170743982
63	32	155946138
63	33	145233370
63	34	137585760
63	35	129994902
63	36	118812688
63	37	102358646
63	38	82528872
63	39	62871576
63	40	46113490
63	41	33138186
63	42	23617528
63	43	16752966
63	44	11891266
63	45	8407696
63	46	5989734
63	47	4346520
63	48	3218508
63	49	2450510
63	50	1928680
63	51	1538190
63	52	1199916
63	53	871712
63	54	573362
63	55	353938
63	56	207640
63	57	118476
63	58	63380
63	59	31052
63	60	13912
63	61	5878
63	62	2248
63	63	1018
