length	num_GC	number_of_fragments
176	0	9488
176	1	10221
176	2	12189
176	3	14080
176	4	14152
176	5	16387
176	6	18571
176	7	20788
176	8	23561
176	9	25344
176	10	26997
176	11	26753
176	12	27662
176	13	30576
176	14	32768
176	15	36629
176	16	40955
176	17	45797
176	18	50271
176	19	55564
176	20	63061
176	21	71123
176	22	81015
176	23	91593
176	24	107016
176	25	128737
176	26	157817
176	27	193627
176	28	246009
176	29	318571
176	30	413334
176	31	544759
176	32	727558
176	33	969080
176	34	1286981
176	35	1704712
176	36	2244725
176	37	2919306
176	38	3748510
176	39	4750474
176	40	5949004
176	41	7348569
176	42	8951523
176	43	10755414
176	44	12718578
176	45	14842001
176	46	17118828
176	47	19512495
176	48	22001519
176	49	24505505
176	50	26981843
176	51	29438362
176	52	31788972
176	53	34053726
176	54	36146438
176	55	38078034
176	56	39860172
176	57	41444696
176	58	42815465
176	59	43948336
176	60	44920883
176	61	45665687
176	62	46163015
176	63	46453614
176	64	46532062
176	65	46447389
176	66	46153556
176	67	45741665
176	68	45189396
176	69	44511893
176	70	43735275
176	71	42894767
176	72	41999818
176	73	41035900
176	74	40020295
176	75	39004570
176	76	37964215
176	77	36920488
176	78	35834545
176	79	34779659
176	80	33695042
176	81	32619877
176	82	31536719
176	83	30443417
176	84	29320657
176	85	28174058
176	86	26992322
176	87	25792882
176	88	24582657
176	89	23309263
176	90	22044129
176	91	20756539
176	92	19449948
176	93	18166824
176	94	16916423
176	95	15710660
176	96	14581224
176	97	13556169
176	98	12599593
176	99	11735577
176	100	10942293
176	101	10232244
176	102	9572603
176	103	8972677
176	104	8400406
176	105	7870361
176	106	7375211
176	107	6896690
176	108	6439397
176	109	5996008
176	110	5548750
176	111	5115867
176	112	4704565
176	113	4304266
176	114	3905969
176	115	3520691
176	116	3159721
176	117	2813507
176	118	2490079
176	119	2198547
176	120	1935672
176	121	1695758
176	122	1483259
176	123	1310094
176	124	1158892
176	125	1032525
176	126	928199
176	127	840245
176	128	768057
176	129	704385
176	130	650700
176	131	607252
176	132	565130
176	133	529692
176	134	495716
176	135	465039
176	136	429947
176	137	398229
176	138	371372
176	139	337374
176	140	308204
176	141	277548
176	142	248793
176	143	219731
176	144	189927
176	145	164683
176	146	138710
176	147	116086
176	148	96925
176	149	78869
176	150	63153
176	151	48964
176	152	38897
176	153	29121
176	154	22268
176	155	16879
176	156	12925
176	157	8497
176	158	6222
176	159	3989
176	160	2993
176	161	2087
176	162	1414
176	163	1084
176	164	686
176	165	344
176	166	203
176	167	122
176	168	62
176	169	46
176	170	26
176	171	14
176	172	11
176	173	19
176	174	36
176	175	11
176	176	0
