length	num_GC	number_of_fragments
61	0	451426
61	1	422500
61	2	574998
61	3	704164
61	4	950080
61	5	1318052
61	6	2053146
61	7	3370736
61	8	5820644
61	9	10094030
61	10	17197184
61	11	28115190
61	12	43774964
61	13	64622240
61	14	90488752
61	15	120338176
61	16	152388362
61	17	184421842
61	18	214199694
61	19	240000282
61	20	260128738
61	21	273631284
61	22	280131662
61	23	280196018
61	24	274666098
61	25	264746402
61	26	250965182
61	27	233875550
61	28	214516890
61	29	194470328
61	30	176053660
61	31	160971964
61	32	149948888
61	33	141719378
61	34	133136356
61	35	120601376
61	36	102764236
61	37	81823816
61	38	61516228
61	39	44499636
61	40	31566410
61	41	22203214
61	42	15559060
61	43	10902978
61	44	7636874
61	45	5413888
61	46	3913544
61	47	2903134
61	48	2228410
61	49	1755684
61	50	1378048
61	51	1026110
61	52	690632
61	53	429790
61	54	252454
61	55	143528
61	56	77030
61	57	38134
61	58	16850
61	59	7056
61	60	2700
61	61	1166
