length	num_GC	number_of_fragments
55	0	561352
55	1	559422
55	2	784040
55	3	1022116
55	4	1492398
55	5	2321020
55	6	4018958
55	7	7151512
55	8	12827318
55	9	22321820
55	10	36983952
55	11	57770018
55	12	84971956
55	13	117761144
55	14	154294436
55	15	191591952
55	16	226963538
55	17	257752376
55	18	281863178
55	19	297699514
55	20	304839662
55	21	304083664
55	22	296143960
55	23	281452440
55	24	261126290
55	25	237909638
55	26	214769852
55	27	194528464
55	28	178608380
55	29	166742452
55	30	156383792
55	31	143484390
55	32	125317274
55	33	102347938
55	34	77956922
55	35	56048646
55	36	38775114
55	37	26323528
55	38	17753510
55	39	11950398
55	40	8066870
55	41	5499790
55	42	3861892
55	43	2811878
55	44	2128488
55	45	1616878
55	46	1184804
55	47	778800
55	48	465790
55	49	264326
55	50	141502
55	51	71322
55	52	31504
55	53	12652
55	54	4698
55	55	1822
