length	num_GC	number_of_fragments
424	0	1579
424	1	1773
424	2	2444
424	3	4138
424	4	4246
424	5	5011
424	6	3682
424	7	3622
424	8	4571
424	9	4928
424	10	5563
424	11	6472
424	12	7249
424	13	7177
424	14	6638
424	15	6656
424	16	6470
424	17	7888
424	18	9261
424	19	10376
424	20	9591
424	21	9225
424	22	9693
424	23	9586
424	24	9260
424	25	9316
424	26	9555
424	27	10223
424	28	10369
424	29	10756
424	30	10976
424	31	12173
424	32	12685
424	33	12638
424	34	13065
424	35	13104
424	36	13663
424	37	14404
424	38	14562
424	39	15797
424	40	15838
424	41	16072
424	42	17133
424	43	17311
424	44	17697
424	45	17808
424	46	18748
424	47	20001
424	48	21296
424	49	21811
424	50	20803
424	51	21686
424	52	22687
424	53	22905
424	54	23128
424	55	24204
424	56	25339
424	57	26176
424	58	26595
424	59	28218
424	60	28949
424	61	29912
424	62	31127
424	63	32641
424	64	34602
424	65	35279
424	66	37963
424	67	39980
424	68	40152
424	69	42518
424	70	44270
424	71	47430
424	72	50240
424	73	52152
424	74	55955
424	75	58720
424	76	63300
424	77	68555
424	78	74501
424	79	83410
424	80	91743
424	81	100637
424	82	112950
424	83	128112
424	84	146607
424	85	164155
424	86	187981
424	87	218798
424	88	251639
424	89	292591
424	90	342981
424	91	398627
424	92	465842
424	93	542584
424	94	632526
424	95	742433
424	96	857228
424	97	997036
424	98	1158159
424	99	1331455
424	100	1535669
424	101	1754044
424	102	2009967
424	103	2275621
424	104	2576953
424	105	2911863
424	106	3265517
424	107	3655328
424	108	4084900
424	109	4546610
424	110	5036662
424	111	5550301
424	112	6086706
424	113	6649611
424	114	7254783
424	115	7880351
424	116	8512546
424	117	9185742
424	118	9899963
424	119	10630641
424	120	11348320
424	121	12103053
424	122	12872717
424	123	13649570
424	124	14435184
424	125	15225308
424	126	16018403
424	127	16801335
424	128	17583041
424	129	18386569
424	130	19184090
424	131	19966677
424	132	20697837
424	133	21453384
424	134	22189925
424	135	22950844
424	136	23674502
424	137	24361440
424	138	25015331
424	139	25663141
424	140	26277462
424	141	26862222
424	142	27408886
424	143	27939099
424	144	28465291
424	145	28952733
424	146	29409905
424	147	29855965
424	148	30240878
424	149	30567433
424	150	30890647
424	151	31173564
424	152	31436330
424	153	31666468
424	154	31875850
424	155	32040788
424	156	32164696
424	157	32244567
424	158	32331024
424	159	32384990
424	160	32379791
424	161	32395268
424	162	32402894
424	163	32348269
424	164	32294747
424	165	32228941
424	166	32134649
424	167	32018702
424	168	31903444
424	169	31790120
424	170	31596974
424	171	31399837
424	172	31231728
424	173	31059270
424	174	30906911
424	175	30719282
424	176	30543650
424	177	30375400
424	178	30212749
424	179	30024067
424	180	29830249
424	181	29615568
424	182	29440940
424	183	29235732
424	184	29047207
424	185	28851175
424	186	28611385
424	187	28365849
424	188	28098372
424	189	27837078
424	190	27542819
424	191	27237486
424	192	26924622
424	193	26545721
424	194	26129210
424	195	25699041
424	196	25260762
424	197	24801988
424	198	24353929
424	199	23837971
424	200	23298682
424	201	22750446
424	202	22213187
424	203	21650580
424	204	21084683
424	205	20506176
424	206	19909542
424	207	19328508
424	208	18740987
424	209	18152030
424	210	17573115
424	211	17011299
424	212	16459332
424	213	15875778
424	214	15304419
424	215	14719248
424	216	14168435
424	217	13619548
424	218	13082484
424	219	12560275
424	220	12041847
424	221	11546153
424	222	11067185
424	223	10597140
424	224	10158607
424	225	9722042
424	226	9315450
424	227	8902652
424	228	8518221
424	229	8168346
424	230	7819529
424	231	7493918
424	232	7205349
424	233	6927668
424	234	6661628
424	235	6403266
424	236	6176589
424	237	5952746
424	238	5744496
424	239	5544823
424	240	5345015
424	241	5161724
424	242	4998112
424	243	4844017
424	244	4694520
424	245	4550654
424	246	4400309
424	247	4268934
424	248	4136877
424	249	4013246
424	250	3885661
424	251	3780859
424	252	3667785
424	253	3561311
424	254	3450828
424	255	3350115
424	256	3256755
424	257	3151450
424	258	3047495
424	259	2947923
424	260	2844058
424	261	2742820
424	262	2655010
424	263	2560457
424	264	2462964
424	265	2371297
424	266	2275999
424	267	2188474
424	268	2106372
424	269	2021891
424	270	1933009
424	271	1853620
424	272	1775345
424	273	1698110
424	274	1615632
424	275	1537266
424	276	1463796
424	277	1392814
424	278	1331461
424	279	1264719
424	280	1200119
424	281	1135355
424	282	1072711
424	283	1021981
424	284	974351
424	285	930047
424	286	882086
424	287	834398
424	288	786915
424	289	744440
424	290	704522
424	291	668937
424	292	638401
424	293	608614
424	294	580667
424	295	556971
424	296	536662
424	297	514873
424	298	492945
424	299	472205
424	300	454709
424	301	436764
424	302	419883
424	303	402976
424	304	390785
424	305	379007
424	306	370794
424	307	363900
424	308	351072
424	309	339401
424	310	331829
424	311	325986
424	312	316229
424	313	305979
424	314	298588
424	315	290378
424	316	284421
424	317	279053
424	318	271763
424	319	262569
424	320	255032
424	321	250215
424	322	241957
424	323	234230
424	324	229414
424	325	219646
424	326	210149
424	327	203148
424	328	192722
424	329	187187
424	330	182846
424	331	173972
424	332	163483
424	333	155252
424	334	148887
424	335	143688
424	336	138586
424	337	128375
424	338	121160
424	339	113194
424	340	107361
424	341	100067
424	342	92965
424	343	86454
424	344	79241
424	345	71190
424	346	66111
424	347	59352
424	348	52823
424	349	46949
424	350	44198
424	351	40469
424	352	37012
424	353	34944
424	354	31478
424	355	27687
424	356	23943
424	357	21659
424	358	18555
424	359	16837
424	360	13969
424	361	11692
424	362	10397
424	363	8927
424	364	7639
424	365	6600
424	366	5681
424	367	4610
424	368	3745
424	369	3118
424	370	2672
424	371	2415
424	372	1644
424	373	1278
424	374	987
424	375	830
424	376	747
424	377	600
424	378	687
424	379	480
424	380	470
424	381	387
424	382	467
424	383	372
424	384	170
424	385	104
424	386	91
424	387	84
424	388	109
424	389	111
424	390	79
424	391	92
424	392	69
424	393	134
424	394	138
424	395	126
424	396	125
424	397	103
424	398	83
424	399	49
424	400	55
424	401	33
424	402	31
424	403	46
424	404	71
424	405	27
424	406	29
424	407	22
424	408	24
424	409	10
424	410	11
424	411	14
424	412	15
424	413	9
424	414	18
424	415	11
424	416	6
424	417	6
424	418	1
424	419	4
424	420	1
424	421	0
424	422	0
424	423	0
424	424	0
