length	num_GC	number_of_fragments
86	0	256858
86	1	209954
86	2	251438
86	3	295232
86	4	325878
86	5	361164
86	6	422586
86	7	495514
86	8	618890
86	9	812618
86	10	1123714
86	11	1638976
86	12	2507934
86	13	3905920
86	14	6140974
86	15	9566896
86	16	14614662
86	17	21677610
86	18	31111688
86	19	43120216
86	20	57616664
86	21	74379918
86	22	92811748
86	23	112154770
86	24	131548976
86	25	150196422
86	26	167349352
86	27	182338190
86	28	194634826
86	29	204008068
86	30	210316888
86	31	213307764
86	32	213033080
86	33	210001018
86	34	204394314
86	35	197201856
86	36	189105102
86	37	180989424
86	38	173374188
86	39	165953226
86	40	158142724
86	41	149090474
86	42	138807476
86	43	127983300
86	44	117909854
86	45	109555326
86	46	102825034
86	47	97087812
86	48	90985594
86	49	83143830
86	50	73176380
86	51	61770688
86	52	50331238
86	53	40097846
86	54	31625770
86	55	24877208
86	56	19566234
86	57	15327044
86	58	11976378
86	59	9338892
86	60	7250472
86	61	5643480
86	62	4392478
86	63	3465390
86	64	2779448
86	65	2281784
86	66	1913696
86	67	1616986
86	68	1360426
86	69	1151238
86	70	962676
86	71	783116
86	72	601802
86	73	427192
86	74	288736
86	75	189262
86	76	123338
86	77	80270
86	78	48150
86	79	29122
86	80	16128
86	81	8020
86	82	4156
86	83	2098
86	84	954
86	85	376
86	86	334
