length	num_GC	number_of_fragments
323	0	3122
323	1	3346
323	2	5241
323	3	6693
323	4	5937
323	5	7007
323	6	6130
323	7	6727
323	8	7097
323	9	8514
323	10	10144
323	11	11065
323	12	9474
323	13	10594
323	14	10709
323	15	12540
323	16	14354
323	17	13537
323	18	12992
323	19	13311
323	20	12754
323	21	13384
323	22	15197
323	23	15857
323	24	15238
323	25	16789
323	26	17338
323	27	18241
323	28	18767
323	29	19619
323	30	20555
323	31	21405
323	32	22341
323	33	22970
323	34	24216
323	35	26052
323	36	27777
323	37	27832
323	38	29337
323	39	29977
323	40	31323
323	41	31902
323	42	34183
323	43	36827
323	44	37766
323	45	39062
323	46	41095
323	47	44145
323	48	46787
323	49	49848
323	50	53110
323	51	57825
323	52	63440
323	53	69666
323	54	75951
323	55	84807
323	56	94761
323	57	103640
323	58	119868
323	59	136666
323	60	158203
323	61	183204
323	62	214895
323	63	257038
323	64	305594
323	65	370110
323	66	443344
323	67	532175
323	68	642186
323	69	776024
323	70	931967
323	71	1119533
323	72	1336757
323	73	1596843
323	74	1900164
323	75	2239169
323	76	2626087
323	77	3066067
323	78	3560692
323	79	4105247
323	80	4705956
323	81	5348574
323	82	6047130
323	83	6806771
323	84	7612927
323	85	8483416
323	86	9381166
323	87	10335406
323	88	11320685
323	89	12345670
323	90	13387397
323	91	14461870
323	92	15565315
323	93	16652363
323	94	17763780
323	95	18898947
323	96	19996988
323	97	21102623
323	98	22178154
323	99	23250764
323	100	24296386
323	101	25300254
323	102	26249838
323	103	27192925
323	104	28084287
323	105	28938503
323	106	29751000
323	107	30514512
323	108	31231985
323	109	31894682
323	110	32500658
323	111	33045857
323	112	33594853
323	113	34045603
323	114	34421450
323	115	34758998
323	116	35024279
323	117	35243079
323	118	35412480
323	119	35571422
323	120	35663785
323	121	35705037
323	122	35643862
323	123	35569165
323	124	35475648
323	125	35327546
323	126	35163093
323	127	34968937
323	128	34765467
323	129	34506469
323	130	34243033
323	131	33934153
323	132	33599988
323	133	33229932
323	134	32875247
323	135	32461584
323	136	32016384
323	137	31553504
323	138	31081802
323	139	30629998
323	140	30131417
323	141	29651488
323	142	29150613
323	143	28651941
323	144	28127746
323	145	27633303
323	146	27124903
323	147	26602686
323	148	26080788
323	149	25586274
323	150	25067946
323	151	24550033
323	152	24040582
323	153	23571793
323	154	23113668
323	155	22641959
323	156	22181754
323	157	21708212
323	158	21203547
323	159	20694501
323	160	20157725
323	161	19581947
323	162	18990052
323	163	18379092
323	164	17709687
323	165	16995477
323	166	16266671
323	167	15510992
323	168	14770685
323	169	14047328
323	170	13313880
323	171	12587956
323	172	11890342
323	173	11223678
323	174	10587598
323	175	10000452
323	176	9462123
323	177	8956742
323	178	8488350
323	179	8048795
323	180	7655939
323	181	7287697
323	182	6948077
323	183	6634784
323	184	6330415
323	185	6059908
323	186	5803160
323	187	5568491
323	188	5340374
323	189	5138085
323	190	4942712
323	191	4757949
323	192	4570088
323	193	4397843
323	194	4229876
323	195	4067337
323	196	3913173
323	197	3752644
323	198	3590840
323	199	3441673
323	200	3294402
323	201	3157521
323	202	3019519
323	203	2877765
323	204	2735549
323	205	2594205
323	206	2452597
323	207	2317731
323	208	2190521
323	209	2061509
323	210	1936208
323	211	1816178
323	212	1701108
323	213	1595269
323	214	1490292
323	215	1396080
323	216	1309114
323	217	1212573
323	218	1125663
323	219	1055402
323	220	988289
323	221	919314
323	222	853889
323	223	798859
323	224	749903
323	225	699622
323	226	658181
323	227	621509
323	228	588483
323	229	557725
323	230	532033
323	231	508472
323	232	487549
323	233	469697
323	234	449776
323	235	432278
323	236	420479
323	237	401585
323	238	388129
323	239	377053
323	240	363732
323	241	351498
323	242	340958
323	243	328825
323	244	315943
323	245	305580
323	246	292434
323	247	282145
323	248	273591
323	249	259721
323	250	248630
323	251	233657
323	252	223050
323	253	213689
323	254	204438
323	255	194793
323	256	182095
323	257	171434
323	258	158328
323	259	146082
323	260	133756
323	261	124839
323	262	115000
323	263	102046
323	264	89015
323	265	80152
323	266	74457
323	267	65545
323	268	56509
323	269	50348
323	270	45006
323	271	40208
323	272	35685
323	273	30103
323	274	26027
323	275	22220
323	276	17860
323	277	15404
323	278	12168
323	279	10046
323	280	8347
323	281	6975
323	282	5729
323	283	4913
323	284	4012
323	285	2848
323	286	1986
323	287	1754
323	288	1424
323	289	1395
323	290	985
323	291	684
323	292	516
323	293	585
323	294	375
323	295	258
323	296	259
323	297	211
323	298	142
323	299	95
323	300	63
323	301	88
323	302	87
323	303	50
323	304	37
323	305	61
323	306	47
323	307	50
323	308	10
323	309	33
323	310	42
323	311	32
323	312	12
323	313	13
323	314	18
323	315	7
323	316	8
323	317	2
323	318	0
323	319	0
323	320	0
323	321	0
323	322	0
323	323	0
