length	num_GC	number_of_fragments
298	0	3745
298	1	4102
298	2	6040
298	3	7576
298	4	6460
298	5	7769
298	6	6758
298	7	7391
298	8	8893
298	9	10784
298	10	11006
298	11	11075
298	12	11646
298	13	12667
298	14	13352
298	15	15922
298	16	15486
298	17	14038
298	18	14013
298	19	14404
298	20	15206
298	21	16963
298	22	16818
298	23	17748
298	24	18682
298	25	20435
298	26	20947
298	27	21100
298	28	22094
298	29	24209
298	30	25041
298	31	25977
298	32	27864
298	33	29166
298	34	30893
298	35	33188
298	36	33602
298	37	33301
298	38	35931
298	39	38141
298	40	41109
298	41	42254
298	42	46344
298	43	48663
298	44	52397
298	45	56586
298	46	61115
298	47	67128
298	48	74159
298	49	81944
298	50	90978
298	51	102774
298	52	117868
298	53	135921
298	54	156512
298	55	184158
298	56	216659
298	57	260117
298	58	314691
298	59	379836
298	60	461019
298	61	562116
298	62	689838
298	63	843462
298	64	1019620
298	65	1236222
298	66	1494226
298	67	1806569
298	68	2155520
298	69	2564826
298	70	3032696
298	71	3546847
298	72	4142376
298	73	4794206
298	74	5509771
298	75	6284639
298	76	7120396
298	77	8037731
298	78	8999810
298	79	10017453
298	80	11084771
298	81	12193556
298	82	13340129
298	83	14529331
298	84	15730070
298	85	16963206
298	86	18174513
298	87	19401355
298	88	20636053
298	89	21879151
298	90	23097145
298	91	24228968
298	92	25355285
298	93	26476965
298	94	27546705
298	95	28547216
298	96	29486418
298	97	30417354
298	98	31267539
298	99	32084244
298	100	32824937
298	101	33501894
298	102	34113681
298	103	34671702
298	104	35159708
298	105	35577909
298	106	35941758
298	107	36222421
298	108	36443766
298	109	36603763
298	110	36707987
298	111	36775697
298	112	36737784
298	113	36669592
298	114	36582840
298	115	36447393
298	116	36277435
298	117	36079170
298	118	35784315
298	119	35526916
298	120	35218479
298	121	34856626
298	122	34505552
298	123	34107796
298	124	33668228
298	125	33224817
298	126	32730382
298	127	32221939
298	128	31704694
298	129	31172695
298	130	30609979
298	131	30038979
298	132	29462827
298	133	28875355
298	134	28292869
298	135	27676223
298	136	27076334
298	137	26481438
298	138	25872243
298	139	25269014
298	140	24667721
298	141	24052098
298	142	23450894
298	143	22888275
298	144	22295407
298	145	21707159
298	146	21110343
298	147	20502231
298	148	19893089
298	149	19288456
298	150	18662338
298	151	18025043
298	152	17367584
298	153	16685245
298	154	16016692
298	155	15330623
298	156	14645469
298	157	13925768
298	158	13220192
298	159	12513743
298	160	11827733
298	161	11168643
298	162	10526866
298	163	9920456
298	164	9342476
298	165	8819243
298	166	8344041
298	167	7900181
298	168	7490218
298	169	7113819
298	170	6773626
298	171	6443985
298	172	6157399
298	173	5887123
298	174	5625213
298	175	5390760
298	176	5173837
298	177	4963935
298	178	4752797
298	179	4552017
298	180	4372718
298	181	4182749
298	182	3994156
298	183	3814837
298	184	3644058
298	185	3479472
298	186	3318937
298	187	3156977
298	188	2983334
298	189	2820289
298	190	2663010
298	191	2507265
298	192	2353838
298	193	2210921
298	194	2067239
298	195	1932729
298	196	1798713
298	197	1672055
298	198	1554645
298	199	1449648
298	200	1342373
298	201	1245305
298	202	1152148
298	203	1071377
298	204	991515
298	205	915370
298	206	849691
298	207	789300
298	208	732701
298	209	687019
298	210	649286
298	211	611061
298	212	580201
298	213	552526
298	214	526276
298	215	502293
298	216	479265
298	217	460974
298	218	441128
298	219	425596
298	220	411535
298	221	395534
298	222	380468
298	223	367423
298	224	355383
298	225	338579
298	226	323438
298	227	309736
298	228	301869
298	229	288704
298	230	275915
298	231	260185
298	232	247668
298	233	234373
298	234	224600
298	235	214460
298	236	198926
298	237	185616
298	238	172275
298	239	161441
298	240	148223
298	241	133583
298	242	119728
298	243	109443
298	244	96525
298	245	86736
298	246	76272
298	247	64613
298	248	57497
298	249	51462
298	250	46048
298	251	39965
298	252	34457
298	253	29086
298	254	24558
298	255	20126
298	256	16608
298	257	13609
298	258	10895
298	259	9660
298	260	7434
298	261	5904
298	262	4570
298	263	3454
298	264	2818
298	265	2218
298	266	1915
298	267	1334
298	268	931
298	269	810
298	270	773
298	271	493
298	272	499
298	273	351
298	274	244
298	275	170
298	276	167
298	277	100
298	278	104
298	279	86
298	280	59
298	281	63
298	282	43
298	283	37
298	284	32
298	285	49
298	286	30
298	287	21
298	288	8
298	289	8
298	290	2
298	291	10
298	292	1
298	293	6
298	294	1
298	295	3
298	296	2
298	297	0
298	298	0
