length	num_GC	number_of_fragments
138	0	12776
138	1	14186
138	2	16446
138	3	18459
138	4	21633
138	5	25771
138	6	29157
138	7	32670
138	8	36285
138	9	37462
138	10	42211
138	11	46545
138	12	55116
138	13	63777
138	14	74995
138	15	88137
138	16	107326
138	17	130751
138	18	161875
138	19	208914
138	20	279033
138	21	380203
138	22	520878
138	23	728744
138	24	1019193
138	25	1426153
138	26	1987464
138	27	2737587
138	28	3722507
138	29	4965674
138	30	6525819
138	31	8411552
138	32	10633446
138	33	13171269
138	34	16006124
138	35	19119103
138	36	22432881
138	37	25846224
138	38	29323636
138	39	32731369
138	40	36055603
138	41	39209659
138	42	42082240
138	43	44686186
138	44	46974028
138	45	48924383
138	46	50489109
138	47	51682254
138	48	52511695
138	49	52952283
138	50	53028669
138	51	52752616
138	52	52239250
138	53	51465255
138	54	50466864
138	55	49280812
138	56	47945144
138	57	46483976
138	58	44929616
138	59	43313347
138	60	41722481
138	61	40080166
138	62	38426368
138	63	36799318
138	64	35220341
138	65	33667577
138	66	32171431
138	67	30693999
138	68	29267908
138	69	27817627
138	70	26356229
138	71	24865680
138	72	23314785
138	73	21732342
138	74	20147963
138	75	18602901
138	76	17139515
138	77	15745310
138	78	14468818
138	79	13310513
138	80	12258228
138	81	11295917
138	82	10404723
138	83	9585438
138	84	8809385
138	85	8077651
138	86	7381753
138	87	6700985
138	88	6028140
138	89	5389732
138	90	4775921
138	91	4189403
138	92	3646508
138	93	3141278
138	94	2687466
138	95	2280291
138	96	1933123
138	97	1646301
138	98	1404144
138	99	1211586
138	100	1055317
138	101	932551
138	102	833490
138	103	753637
138	104	683144
138	105	625911
138	106	576341
138	107	525201
138	108	477399
138	109	425644
138	110	379571
138	111	333233
138	112	289639
138	113	249337
138	114	209235
138	115	173026
138	116	139884
138	117	110354
138	118	86147
138	119	65553
138	120	47608
138	121	34945
138	122	24594
138	123	17163
138	124	11255
138	125	7731
138	126	5327
138	127	3294
138	128	1924
138	129	1321
138	130	659
138	131	288
138	132	186
138	133	64
138	134	17
138	135	14
138	136	35
138	137	31
138	138	30
