length	num_GC	number_of_fragments
362	0	10271
362	1	11594
362	2	14378
362	3	18067
362	4	16180
362	5	19847
362	6	22345
362	7	23916
362	8	25031
362	9	26340
362	10	27307
362	11	31949
362	12	32585
362	13	33032
362	14	33354
362	15	32473
362	16	32561
362	17	34163
362	18	35023
362	19	35731
362	20	35715
362	21	35466
362	22	34629
362	23	35177
362	24	34797
362	25	36049
362	26	36048
362	27	36883
362	28	36165
362	29	37731
362	30	38108
362	31	39145
362	32	38320
362	33	38978
362	34	40088
362	35	40852
362	36	42038
362	37	41881
362	38	43541
362	39	45373
362	40	45048
362	41	46980
362	42	47260
362	43	47029
362	44	47959
362	45	49622
362	46	52844
362	47	55387
362	48	56424
362	49	58626
362	50	60996
362	51	61554
362	52	63346
362	53	64172
362	54	67336
362	55	71188
362	56	75412
362	57	80277
362	58	85321
362	59	90188
362	60	94301
362	61	99120
362	62	107785
362	63	116643
362	64	124778
362	65	136697
362	66	149240
362	67	167278
362	68	190206
362	69	213217
362	70	245307
362	71	290171
362	72	340862
362	73	400248
362	74	476228
362	75	572982
362	76	683965
362	77	819331
362	78	980177
362	79	1179461
362	80	1421935
362	81	1695029
362	82	2028003
362	83	2403867
362	84	2843277
362	85	3345445
362	86	3927404
362	87	4603388
362	88	5338555
362	89	6157605
362	90	7083525
362	91	8087382
362	92	9161277
362	93	10346565
362	94	11603243
362	95	12984356
362	96	14435816
362	97	15968295
362	98	17544131
362	99	19212037
362	100	20934466
362	101	22688096
362	102	24473751
362	103	26225988
362	104	28012707
362	105	29852052
362	106	31708898
362	107	33571016
362	108	35424264
362	109	37253467
362	110	39030554
362	111	40823759
362	112	42518170
362	113	44231395
362	114	45927476
362	115	47542653
362	116	49111172
362	117	50624108
362	118	52086996
362	119	53529979
362	120	54897610
362	121	56167998
362	122	57409169
362	123	58584390
362	124	59664793
362	125	60598674
362	126	61514651
362	127	62337272
362	128	63008100
362	129	63639838
362	130	64161462
362	131	64625604
362	132	64995649
362	133	65356454
362	134	65559745
362	135	65675786
362	136	65720014
362	137	65642954
362	138	65455211
362	139	65204038
362	140	64855139
362	141	64403840
362	142	63918900
362	143	63342626
362	144	62747975
362	145	62039447
362	146	61288139
362	147	60497147
362	148	59711657
362	149	58984306
362	150	58296059
362	151	57618844
362	152	57017233
362	153	56430114
362	154	55932083
362	155	55371993
362	156	54820466
362	157	54274558
362	158	53712749
362	159	53093268
362	160	52487117
362	161	51856609
362	162	51194549
362	163	50585942
362	164	49893255
362	165	49228795
362	166	48526937
362	167	47829698
362	168	47105820
362	169	46342669
362	170	45546235
362	171	44678759
362	172	43829409
362	173	42943611
362	174	42012073
362	175	41020650
362	176	39978768
362	177	38896438
362	178	37779523
362	179	36593842
362	180	35379273
362	181	34114418
362	182	32883720
362	183	31630850
362	184	30357525
362	185	29113890
362	186	27841692
362	187	26581203
362	188	25342575
362	189	24144568
362	190	22991002
362	191	21840454
362	192	20740869
362	193	19657434
362	194	18628166
362	195	17636467
362	196	16702683
362	197	15788586
362	198	14933296
362	199	14139514
362	200	13424141
362	201	12733632
362	202	12062812
362	203	11418353
362	204	10845602
362	205	10302404
362	206	9786825
362	207	9316235
362	208	8885880
362	209	8469547
362	210	8091251
362	211	7742761
362	212	7410744
362	213	7081233
362	214	6800958
362	215	6533901
362	216	6280815
362	217	6039300
362	218	5789557
362	219	5554229
362	220	5340248
362	221	5124749
362	222	4924040
362	223	4718022
362	224	4516500
362	225	4338546
362	226	4154569
362	227	3979433
362	228	3794935
362	229	3615659
362	230	3448578
362	231	3279277
362	232	3114628
362	233	2958530
362	234	2798313
362	235	2638593
362	236	2493382
362	237	2355272
362	238	2219850
362	239	2087295
362	240	1956938
362	241	1839770
362	242	1729670
362	243	1623961
362	244	1534640
362	245	1439765
362	246	1351154
362	247	1269912
362	248	1196531
362	249	1130504
362	250	1068239
362	251	1014653
362	252	968322
362	253	920612
362	254	872521
362	255	834110
362	256	797327
362	257	760947
362	258	729023
362	259	701270
362	260	671077
362	261	642895
362	262	614824
362	263	585402
362	264	562110
362	265	540279
362	266	517716
362	267	494786
362	268	477360
362	269	458000
362	270	436763
362	271	417533
362	272	399420
362	273	385295
362	274	369662
362	275	356388
362	276	337792
362	277	319143
362	278	307348
362	279	296166
362	280	278443
362	281	267093
362	282	254212
362	283	244568
362	284	235042
362	285	224682
362	286	215857
362	287	206679
362	288	196932
362	289	186555
362	290	175925
362	291	163903
362	292	149632
362	293	134446
362	294	122975
362	295	110496
362	296	96918
362	297	83385
362	298	74335
362	299	64550
362	300	57198
362	301	49683
362	302	44043
362	303	36983
362	304	33849
362	305	30252
362	306	26142
362	307	22336
362	308	19016
362	309	15992
362	310	13326
362	311	11520
362	312	9767
362	313	8116
362	314	6895
362	315	5421
362	316	4872
362	317	3508
362	318	2589
362	319	2333
362	320	2016
362	321	1774
362	322	1378
362	323	1083
362	324	952
362	325	769
362	326	564
362	327	383
362	328	323
362	329	341
362	330	221
362	331	182
362	332	190
362	333	150
362	334	105
362	335	173
362	336	217
362	337	197
362	338	136
362	339	273
362	340	50
362	341	27
362	342	15
362	343	35
362	344	27
362	345	33
362	346	17
362	347	5
362	348	0
362	349	0
362	350	0
362	351	0
362	352	0
362	353	0
362	354	0
362	355	0
362	356	0
362	357	0
362	358	0
362	359	0
362	360	0
362	361	0
362	362	0
