length	num_GC	number_of_fragments
168	0	85818
168	1	70252
168	2	80444
168	3	88789
168	4	89202
168	5	100919
168	6	104852
168	7	112255
168	8	115651
168	9	118349
168	10	123258
168	11	120082
168	12	122629
168	13	128729
168	14	133070
168	15	142456
168	16	148002
168	17	157567
168	18	166945
168	19	183694
168	20	202380
168	21	224788
168	22	247135
168	23	281683
168	24	334186
168	25	398624
168	26	490841
168	27	625282
168	28	806214
168	29	1059877
168	30	1419229
168	31	1919530
168	32	2606134
168	33	3519972
168	34	4748081
168	35	6309538
168	36	8286344
168	37	10762172
168	38	13758026
168	39	17333411
168	40	21477918
168	41	26221742
168	42	31456797
168	43	37204909
168	44	43392281
168	45	49904015
168	46	56612994
168	47	63426405
168	48	70146711
168	49	76746452
168	50	83136279
168	51	89206705
168	52	94864064
168	53	100170846
168	54	105028660
168	55	109406364
168	56	113174748
168	57	116487918
168	58	119255514
168	59	121339382
168	60	122772172
168	61	123517415
168	62	123526389
168	63	122842750
168	64	121441495
168	65	119545017
168	66	117186482
168	67	114572565
168	68	111760512
168	69	108808088
168	70	105950971
168	71	103209840
168	72	100515383
168	73	97885542
168	74	95321936
168	75	92859475
168	76	90558156
168	77	88344610
168	78	86286424
168	79	84376073
168	80	82674357
168	81	81231243
168	82	79938713
168	83	78869127
168	84	77799737
168	85	76561271
168	86	74816958
168	87	72239412
168	88	68485797
168	89	63598534
168	90	57881990
168	91	51815975
168	92	45843592
168	93	40284872
168	94	35338345
168	95	31084583
168	96	27434270
168	97	24367787
168	98	21770365
168	99	19526210
168	100	17600127
168	101	15950147
168	102	14476095
168	103	13168887
168	104	12007434
168	105	10914537
168	106	9905187
168	107	8984072
168	108	8112768
168	109	7290007
168	110	6513099
168	111	5800759
168	112	5115632
168	113	4514128
168	114	3983804
168	115	3501776
168	116	3082239
168	117	2725971
168	118	2426022
168	119	2155201
168	120	1923217
168	121	1723109
168	122	1546900
168	123	1389916
168	124	1256863
168	125	1140581
168	126	1041777
168	127	963529
168	128	885211
168	129	825616
168	130	765292
168	131	713972
168	132	663005
168	133	613997
168	134	561836
168	135	501845
168	136	432661
168	137	371249
168	138	309427
168	139	259217
168	140	216188
168	141	172952
168	142	138621
168	143	108570
168	144	84616
168	145	65331
168	146	48423
168	147	37035
168	148	28053
168	149	20156
168	150	14481
168	151	10273
168	152	7320
168	153	5409
168	154	3917
168	155	2596
168	156	1539
168	157	1270
168	158	763
168	159	534
168	160	284
168	161	150
168	162	254
168	163	94
168	164	12
168	165	15
168	166	29
168	167	18
168	168	8
