length	num_GC	number_of_fragments
71	0	27914
71	1	40674
71	2	59574
71	3	83504
71	4	119947
71	5	172270
71	6	264571
71	7	417477
71	8	688031
71	9	1152024
71	10	1942130
71	11	3245482
71	12	5272557
71	13	8246981
71	14	12380739
71	15	17765160
71	16	24366910
71	17	31953457
71	18	40171736
71	19	48527504
71	20	56552444
71	21	63728358
71	22	69682639
71	23	74160204
71	24	77096534
71	25	78493578
71	26	78408088
71	27	77007032
71	28	74451034
71	29	71035788
71	30	66983749
71	31	62563132
71	32	57870930
71	33	53181349
71	34	48583730
71	35	44248775
71	36	40177782
71	37	36455400
71	38	33049460
71	39	29912298
71	40	26967381
71	41	24173249
71	42	21452279
71	43	18800670
71	44	16206969
71	45	13689033
71	46	11312760
71	47	9110653
71	48	7176850
71	49	5516312
71	50	4147980
71	51	3079736
71	52	2292158
71	53	1741121
71	54	1354491
71	55	1081231
71	56	877721
71	57	708408
71	58	561157
71	59	426433
71	60	309584
71	61	214846
71	62	139331
71	63	87340
71	64	50903
71	65	28138
71	66	14128
71	67	6279
71	68	2596
71	69	1090
71	70	457
71	71	136
