length	num_GC	number_of_fragments
195	0	63088
195	1	52200
195	2	61189
195	3	68190
195	4	69612
195	5	76665
195	6	80517
195	7	83862
195	8	89713
195	9	91515
195	10	93884
195	11	95977
195	12	96203
195	13	96160
195	14	98154
195	15	100171
195	16	102211
195	17	106800
195	18	111346
195	19	114814
195	20	121560
195	21	128502
195	22	137806
195	23	144397
195	24	157577
195	25	169678
195	26	184356
195	27	204528
195	28	233193
195	29	265224
195	30	312294
195	31	369447
195	32	449007
195	33	554293
195	34	700415
195	35	902851
195	36	1176775
195	37	1548740
195	38	2046519
195	39	2697799
195	40	3540183
195	41	4602703
195	42	5954708
195	43	7620493
195	44	9638491
195	45	12015662
195	46	14808247
195	47	18015600
195	48	21613535
195	49	25644272
195	50	29972479
195	51	34620994
195	52	39554457
195	53	44711019
195	54	49989556
195	55	55291186
195	56	60532389
195	57	65744114
195	58	70783990
195	59	75568741
195	60	80216266
195	61	84549760
195	62	88734275
195	63	92472427
195	64	95921962
195	65	99018731
195	66	101661603
195	67	103953510
195	68	105917346
195	69	107428817
195	70	108428216
195	71	108955693
195	72	109110887
195	73	108726151
195	74	107798065
195	75	106473031
195	76	104938501
195	77	103227316
195	78	101324162
195	79	99302945
195	80	97213916
195	81	95097350
195	82	93126913
195	83	91131713
195	84	89191881
195	85	87287239
195	86	85497415
195	87	83712852
195	88	81949255
195	89	80300015
195	90	78660847
195	91	76983641
195	92	75239167
195	93	73383848
195	94	71414774
195	95	69416140
195	96	67399982
195	97	65383025
195	98	63435294
195	99	61547814
195	100	59739207
195	101	57733832
195	102	55439786
195	103	52662583
195	104	49380345
195	105	45647015
195	106	41651015
195	107	37579952
195	108	33688213
195	109	30033470
195	110	26769143
195	111	23923466
195	112	21430449
195	113	19284454
195	114	17441687
195	115	15840759
195	116	14478570
195	117	13289761
195	118	12247082
195	119	11301489
195	120	10422317
195	121	9630493
195	122	8891692
195	123	8183631
195	124	7501462
195	125	6858165
195	126	6255161
195	127	5692634
195	128	5150114
195	129	4638422
195	130	4159035
195	131	3721041
195	132	3335258
195	133	2990166
195	134	2675784
195	135	2397344
195	136	2165190
195	137	1962017
195	138	1783123
195	139	1624245
195	140	1475694
195	141	1353222
195	142	1238431
195	143	1134831
195	144	1046312
195	145	961284
195	146	891015
195	147	831403
195	148	775130
195	149	718409
195	150	669227
195	151	624886
195	152	585085
195	153	549842
195	154	517484
195	155	483480
195	156	443444
195	157	397373
195	158	350179
195	159	300366
195	160	254937
195	161	213842
195	162	177263
195	163	145897
195	164	122271
195	165	98493
195	166	78765
195	167	61213
195	168	48777
195	169	38369
195	170	28995
195	171	23346
195	172	18277
195	173	13299
195	174	9047
195	175	7033
195	176	4598
195	177	3589
195	178	2817
195	179	1980
195	180	1632
195	181	1250
195	182	760
195	183	592
195	184	330
195	185	224
195	186	125
195	187	125
195	188	164
195	189	63
195	190	7
195	191	20
195	192	5
195	193	0
195	194	0
195	195	0
