length	num_GC	number_of_fragments
427	0	4910
427	1	6252
427	2	9183
427	3	11465
427	4	11011
427	5	11162
427	6	12450
427	7	14649
427	8	15367
427	9	18686
427	10	19748
427	11	19491
427	12	20709
427	13	23938
427	14	24261
427	15	23239
427	16	23380
427	17	25221
427	18	27195
427	19	25822
427	20	24234
427	21	26410
427	22	26493
427	23	25736
427	24	26203
427	25	26350
427	26	26628
427	27	26427
427	28	27566
427	29	27687
427	30	25919
427	31	27479
427	32	28065
427	33	27662
427	34	29138
427	35	28752
427	36	29537
427	37	29315
427	38	29366
427	39	29777
427	40	30632
427	41	30249
427	42	31942
427	43	33049
427	44	33016
427	45	33566
427	46	33494
427	47	33575
427	48	34778
427	49	35256
427	50	34644
427	51	35412
427	52	36936
427	53	37098
427	54	38583
427	55	39662
427	56	40629
427	57	42789
427	58	43966
427	59	44379
427	60	45900
427	61	47434
427	62	48403
427	63	49499
427	64	51439
427	65	54210
427	66	57820
427	67	59207
427	68	60250
427	69	62665
427	70	65153
427	71	67259
427	72	71323
427	73	73837
427	74	78990
427	75	81691
427	76	86476
427	77	91772
427	78	97658
427	79	106462
427	80	116395
427	81	127259
427	82	141489
427	83	157934
427	84	180132
427	85	200986
427	86	225568
427	87	264577
427	88	306772
427	89	356584
427	90	419249
427	91	492896
427	92	578649
427	93	680800
427	94	802131
427	95	943109
427	96	1113349
427	97	1306366
427	98	1528846
427	99	1784825
427	100	2074832
427	101	2399000
427	102	2780277
427	103	3203222
427	104	3670157
427	105	4195123
427	106	4766853
427	107	5396841
427	108	6103976
427	109	6872132
427	110	7701034
427	111	8571890
427	112	9505782
427	113	10489923
427	114	11526270
427	115	12626621
427	116	13768782
427	117	14968307
427	118	16194128
427	119	17493754
427	120	18811720
427	121	20124445
427	122	21484505
427	123	22843204
427	124	24249634
427	125	25642936
427	126	27032965
427	127	28455302
427	128	29818175
427	129	31209483
427	130	32603721
427	131	34004771
427	132	35319432
427	133	36592130
427	134	37882571
427	135	39165113
427	136	40434329
427	137	41664957
427	138	42865484
427	139	44008252
427	140	45136741
427	141	46208144
427	142	47235323
427	143	48226858
427	144	49159878
427	145	50058118
427	146	50944235
427	147	51784906
427	148	52570933
427	149	53255538
427	150	53857500
427	151	54405570
427	152	54911117
427	153	55402524
427	154	55847274
427	155	56191831
427	156	56514205
427	157	56728718
427	158	56912960
427	159	57129160
427	160	57198068
427	161	57179929
427	162	57143922
427	163	57004889
427	164	56839802
427	165	56602598
427	166	56358191
427	167	56040867
427	168	55699966
427	169	55267669
427	170	54810416
427	171	54290346
427	172	53729671
427	173	53195737
427	174	52698134
427	175	52247016
427	176	51839866
427	177	51500169
427	178	51209668
427	179	50920033
427	180	50643438
427	181	50330449
427	182	49959773
427	183	49623416
427	184	49251144
427	185	48897104
427	186	48492621
427	187	48065315
427	188	47607399
427	189	47111091
427	190	46647930
427	191	46187672
427	192	45630767
427	193	45061139
427	194	44401161
427	195	43746380
427	196	43001378
427	197	42201774
427	198	41397867
427	199	40589006
427	200	39737192
427	201	38819510
427	202	37869157
427	203	36970302
427	204	36029456
427	205	35091178
427	206	34140073
427	207	33192628
427	208	32247160
427	209	31311830
427	210	30360381
427	211	29435515
427	212	28527601
427	213	27645214
427	214	26751023
427	215	25837105
427	216	24910223
427	217	24010476
427	218	23115585
427	219	22234222
427	220	21354975
427	221	20510107
427	222	19678378
427	223	18889664
427	224	18117401
427	225	17351464
427	226	16604982
427	227	15885056
427	228	15206183
427	229	14511924
427	230	13881097
427	231	13292197
427	232	12711846
427	233	12150629
427	234	11653119
427	235	11152336
427	236	10667149
427	237	10225466
427	238	9791624
427	239	9379573
427	240	9007025
427	241	8633014
427	242	8260328
427	243	7930272
427	244	7605083
427	245	7324520
427	246	7054929
427	247	6787213
427	248	6540454
427	249	6297257
427	250	6068626
427	251	5855786
427	252	5638321
427	253	5467378
427	254	5291189
427	255	5102899
427	256	4921146
427	257	4765216
427	258	4606152
427	259	4449392
427	260	4294477
427	261	4138153
427	262	3989881
427	263	3848514
427	264	3716748
427	265	3588553
427	266	3454760
427	267	3321998
427	268	3195178
427	269	3074191
427	270	2961734
427	271	2843395
427	272	2719334
427	273	2606130
427	274	2499681
427	275	2383550
427	276	2269872
427	277	2161860
427	278	2054142
427	279	1959042
427	280	1871911
427	281	1783040
427	282	1686751
427	283	1594748
427	284	1507919
427	285	1425124
427	286	1356791
427	287	1291988
427	288	1226924
427	289	1156354
427	290	1091984
427	291	1036981
427	292	982037
427	293	931723
427	294	888343
427	295	856010
427	296	815330
427	297	788176
427	298	758295
427	299	728231
427	300	699039
427	301	672092
427	302	648206
427	303	622881
427	304	594366
427	305	570300
427	306	549840
427	307	529265
427	308	511797
427	309	498427
427	310	479895
427	311	458868
427	312	440764
427	313	428302
427	314	413285
427	315	396858
427	316	382430
427	317	367628
427	318	355135
427	319	342391
427	320	331666
427	321	320873
427	322	308326
427	323	297791
427	324	286947
427	325	275699
427	326	267841
427	327	258335
427	328	245025
427	329	231127
427	330	222784
427	331	213084
427	332	204612
427	333	199447
427	334	188102
427	335	178339
427	336	170743
427	337	165911
427	338	162624
427	339	154526
427	340	145991
427	341	138420
427	342	132533
427	343	124893
427	344	114841
427	345	107008
427	346	99127
427	347	89055
427	348	79704
427	349	70637
427	350	61185
427	351	52953
427	352	46008
427	353	42858
427	354	38805
427	355	35650
427	356	32785
427	357	28017
427	358	24955
427	359	21727
427	360	19926
427	361	17331
427	362	15068
427	363	12116
427	364	10346
427	365	9438
427	366	8537
427	367	7254
427	368	6097
427	369	4910
427	370	3968
427	371	3251
427	372	2461
427	373	2030
427	374	1846
427	375	1436
427	376	1293
427	377	951
427	378	826
427	379	756
427	380	551
427	381	689
427	382	442
427	383	441
427	384	328
427	385	396
427	386	199
427	387	71
427	388	17
427	389	22
427	390	21
427	391	115
427	392	82
427	393	44
427	394	216
427	395	143
427	396	214
427	397	161
427	398	160
427	399	134
427	400	155
427	401	66
427	402	4
427	403	7
427	404	1
427	405	3
427	406	1
427	407	11
427	408	1
427	409	2
427	410	1
427	411	5
427	412	0
427	413	0
427	414	0
427	415	0
427	416	0
427	417	0
427	418	0
427	419	0
427	420	0
427	421	0
427	422	0
427	423	0
427	424	0
427	425	0
427	426	0
427	427	0
